seed,outer_fold,policy,family,budget_fraction,budget_ms,status,calibration_rows,evaluation_rows,calibration_expected_total_cost_ms,evaluation_mean_total_cost_ms,evaluation_recall,evaluation_fpr,evaluation_acquisition_rate,mixture,error
3141,5,current_error_prediction,RandomForestClassifier,1.0,3746.425369410433,evaluated,1350.0,337.0,3746.425369410433,3776.0976126854603,0.8620689655172413,0.08243727598566308,0.9554896142433235,"{""absolute_cost_budget_ms"": 3746.425369410433, ""calibration_expected_total_cost_ms"": 3746.425369410433, ""calibration_lower_threshold_cost_ms"": 3746.539693731852, ""calibration_upper_threshold_cost_ms"": 3744.9371982577773, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.02460101959444065, ""lower_threshold_probability"": 0.9286585682965811, ""policy_id"": ""development_oof::current_error_prediction::RandomForestClassifier::budget=1.00::seed=3141::outer_fold=5"", ""upper_acquisition_threshold"": 0.02489209401709402}",
3141,1,threshold_distance,threshold_distance,0.1,414.045939238779,evaluated,1349.0,338.0,414.045939238779,414.41874638165683,0.3448275862068966,0.017857142857142856,0.08579881656804733,"{""absolute_cost_budget_ms"": 414.045939238779, ""calibration_expected_total_cost_ms"": 414.045939238779, ""calibration_lower_threshold_cost_ms"": 416.187547897702, ""calibration_upper_threshold_cost_ms"": 414.03459772424014, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.08841299176121203, ""lower_threshold_probability"": 0.0052678945749213505, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.10::seed=3141::outer_fold=1"", ""upper_acquisition_threshold"": -0.08838438186039621}",
3141,2,threshold_distance,threshold_distance,0.1,414.045939238779,evaluated,1349.0,338.0,414.045939238779,417.4287559142012,0.2711864406779661,0.02867383512544803,0.09467455621301775,"{""absolute_cost_budget_ms"": 414.045939238779, ""calibration_expected_total_cost_ms"": 414.045939238779, ""calibration_lower_threshold_cost_ms"": 415.4333720474426, ""calibration_upper_threshold_cost_ms"": 413.28042187398074, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.08841299176121203, ""lower_threshold_probability"": 0.3555666890178555, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.10::seed=3141::outer_fold=2"", ""upper_acquisition_threshold"": -0.08838438186039621}",
3141,3,threshold_distance,threshold_distance,0.1,414.045939238779,evaluated,1350.0,337.0,414.045939238779,399.9213585014836,0.29310344827586204,0.025089605734767026,0.09198813056379822,"{""absolute_cost_budget_ms"": 414.045939238779, ""calibration_expected_total_cost_ms"": 414.045939238779, ""calibration_lower_threshold_cost_ms"": 414.5475060851852, ""calibration_upper_threshold_cost_ms"": 412.0194079918519, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.0883144350670173, ""lower_threshold_probability"": 0.8016030913796992, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.10::seed=3141::outer_fold=3"", ""upper_acquisition_threshold"": -0.08829912953740587}",
3141,4,threshold_distance,threshold_distance,0.1,414.045939238779,evaluated,1350.0,337.0,414.045939238779,389.50617706528186,0.29310344827586204,0.03942652329749104,0.0830860534124629,"{""absolute_cost_budget_ms"": 414.045939238779, ""calibration_expected_total_cost_ms"": 414.045939238779, ""calibration_lower_threshold_cost_ms"": 414.6193458762962, ""calibration_upper_threshold_cost_ms"": 412.25355405851855, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.08829912953740587, ""lower_threshold_probability"": 0.7576259106112485, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.10::seed=3141::outer_fold=4"", ""upper_acquisition_threshold"": -0.08722348190975737}",
3141,5,threshold_distance,threshold_distance,0.1,414.045939238779,evaluated,1350.0,337.0,414.045939238779,450.14016444213655,0.3103448275862069,0.017921146953405017,0.10385756676557864,"{""absolute_cost_budget_ms"": 414.045939238779, ""calibration_expected_total_cost_ms"": 414.045939238779, ""calibration_lower_threshold_cost_ms"": 417.31071615999997, ""calibration_upper_threshold_cost_ms"": 413.3413875059259, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.09046408104279768, ""lower_threshold_probability"": 0.17749896626220082, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.10::seed=3141::outer_fold=5"", ""upper_acquisition_threshold"": -0.08948794965077828}",
3141,1,threshold_distance,threshold_distance,0.2,784.3103203689628,evaluated,1349.0,338.0,784.3103203689628,855.0236596863906,0.46551724137931033,0.02142857142857143,0.1952662721893491,"{""absolute_cost_budget_ms"": 784.3103203689628, ""calibration_expected_total_cost_ms"": 784.3103203689628, ""calibration_lower_threshold_cost_ms"": 785.5571781630838, ""calibration_upper_threshold_cost_ms"": 781.4054459547814, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.15074773783575363, ""lower_threshold_probability"": 0.6996776931740544, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.20::seed=3141::outer_fold=1"", ""upper_acquisition_threshold"": -0.15072299678830717}",
3141,2,threshold_distance,threshold_distance,0.2,784.3103203689628,evaluated,1349.0,338.0,784.3103203689628,808.0008692692309,0.3728813559322034,0.021505376344086023,0.1893491124260355,"{""absolute_cost_budget_ms"": 784.3103203689628, ""calibration_expected_total_cost_ms"": 784.3103203689628, ""calibration_lower_threshold_cost_ms"": 786.3649684818384, ""calibration_upper_threshold_cost_ms"": 784.0564114803558, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.15055567248359375, ""lower_threshold_probability"": 0.10998597324821172, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.20::seed=3141::outer_fold=2"", ""upper_acquisition_threshold"": -0.1504277295536132}",
3141,3,threshold_distance,threshold_distance,0.2,784.3103203689628,evaluated,1350.0,337.0,784.3103203689628,739.7399141008901,0.41379310344827586,0.021505376344086023,0.17210682492581603,"{""absolute_cost_budget_ms"": 784.3103203689628, ""calibration_expected_total_cost_ms"": 784.3103203689628, ""calibration_lower_threshold_cost_ms"": 787.0524257281481, ""calibration_upper_threshold_cost_ms"": 783.4640523333334, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.14798378884157506, ""lower_threshold_probability"": 0.23583611361413206, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.20::seed=3141::outer_fold=3"", ""upper_acquisition_threshold"": -0.14723243122061197}",
3141,4,threshold_distance,threshold_distance,0.2,784.3103203689628,evaluated,1350.0,337.0,784.3103203689628,865.9967246706232,0.3793103448275862,0.025089605734767026,0.20178041543026706,"{""absolute_cost_budget_ms"": 784.3103203689628, ""calibration_expected_total_cost_ms"": 784.3103203689628, ""calibration_lower_threshold_cost_ms"": 785.6194420096297, ""calibration_upper_threshold_cost_ms"": 781.4707851585185, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.15112834702263017, ""lower_threshold_probability"": 0.6844468733739183, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.20::seed=3141::outer_fold=4"", ""upper_acquisition_threshold"": -0.15072299678830717}",
3141,5,threshold_distance,threshold_distance,0.2,784.3103203689628,evaluated,1350.0,337.0,784.3103203689628,685.905614032641,0.3620689655172414,0.014336917562724014,0.1661721068249258,"{""absolute_cost_budget_ms"": 784.3103203689628, ""calibration_expected_total_cost_ms"": 784.3103203689628, ""calibration_lower_threshold_cost_ms"": 787.7278566755556, ""calibration_upper_threshold_cost_ms"": 782.9152976992592, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.14680605317876477, ""lower_threshold_probability"": 0.2898712881389345, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.20::seed=3141::outer_fold=5"", ""upper_acquisition_threshold"": -0.1467155969747312}",
3141,1,threshold_distance,threshold_distance,0.3,1154.5747014991466,evaluated,1349.0,338.0,1154.5747014991466,1022.5181411360946,0.46551724137931033,0.025,0.23668639053254437,"{""absolute_cost_budget_ms"": 1154.5747014991466, ""calibration_expected_total_cost_ms"": 1154.5747014991466, ""calibration_lower_threshold_cost_ms"": 1157.9767556686436, ""calibration_upper_threshold_cost_ms"": 1154.2244300007412, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.19055312577169417, ""lower_threshold_probability"": 0.09334784062098754, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.30::seed=3141::outer_fold=1"", ""upper_acquisition_threshold"": -0.1903605280522397}",
3141,2,threshold_distance,threshold_distance,0.3,1154.5747014991466,evaluated,1349.0,338.0,1154.5747014991466,1091.8395717159763,0.4576271186440678,0.021505376344086023,0.2603550295857988,"{""absolute_cost_budget_ms"": 1154.5747014991466, ""calibration_expected_total_cost_ms"": 1154.5747014991466, ""calibration_lower_threshold_cost_ms"": 1157.819942253521, ""calibration_upper_threshold_cost_ms"": 1154.5163673869533, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.19223680847981967, ""lower_threshold_probability"": 0.0176578750442807, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.30::seed=3141::outer_fold=2"", ""upper_acquisition_threshold"": -0.19221994137504186}",
3141,3,threshold_distance,threshold_distance,0.3,1154.5747014991466,evaluated,1350.0,337.0,1154.5747014991466,1161.760653388724,0.5,0.010752688172043012,0.27002967359050445,"{""absolute_cost_budget_ms"": 1154.5747014991466, ""calibration_expected_total_cost_ms"": 1154.5747014991466, ""calibration_lower_threshold_cost_ms"": 1156.6788565837037, ""calibration_upper_threshold_cost_ms"": 1152.7091237392592, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.19331219476678302, ""lower_threshold_probability"": 0.4699504558595726, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.30::seed=3141::outer_fold=3"", ""upper_acquisition_threshold"": -0.1933088764853755}",
3141,4,threshold_distance,threshold_distance,0.3,1154.5747014991466,evaluated,1350.0,337.0,1154.5747014991466,1453.7582286142433,0.5,0.017921146953405017,0.3353115727002967,"{""absolute_cost_budget_ms"": 1154.5747014991466, ""calibration_expected_total_cost_ms"": 1154.5747014991466, ""calibration_lower_threshold_cost_ms"": 1156.7867785096296, ""calibration_upper_threshold_cost_ms"": 1153.8998055977777, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.20249836109047056, ""lower_threshold_probability"": 0.23377285550490448, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.30::seed=3141::outer_fold=4"", ""upper_acquisition_threshold"": -0.20245738126073157}",
3141,5,threshold_distance,threshold_distance,0.3,1154.5747014991466,evaluated,1350.0,337.0,1154.5747014991466,1049.9907834213648,0.39655172413793105,0.010752688172043012,0.24629080118694363,"{""absolute_cost_budget_ms"": 1154.5747014991466, ""calibration_expected_total_cost_ms"": 1154.5747014991466, ""calibration_lower_threshold_cost_ms"": 1155.7398313081483, ""calibration_upper_threshold_cost_ms"": 1152.7955969318518, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.1910524183606074, ""lower_threshold_probability"": 0.6042673034518139, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.30::seed=3141::outer_fold=5"", ""upper_acquisition_threshold"": -0.1910193291775107}",
3141,1,threshold_distance,threshold_distance,0.5,1895.1034637595142,evaluated,1349.0,338.0,1895.1034637595142,3707.4743774497047,0.8448275862068966,0.05,0.9970414201183432,"{""absolute_cost_budget_ms"": 1895.1034637595142, ""calibration_expected_total_cost_ms"": 1895.1034637595142, ""calibration_lower_threshold_cost_ms"": 1895.4299489584878, ""calibration_upper_threshold_cost_ms"": 1893.3162283639733, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.2597372637584836, ""lower_threshold_probability"": 0.8455400397664146, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.50::seed=3141::outer_fold=1"", ""upper_acquisition_threshold"": -0.25972670746300314}",
3141,2,threshold_distance,threshold_distance,0.5,1895.1034637595142,evaluated,1349.0,338.0,1895.1034637595144,1538.4733310266272,0.5084745762711864,0.02867383512544803,0.3816568047337278,"{""absolute_cost_budget_ms"": 1895.1034637595142, ""calibration_expected_total_cost_ms"": 1895.1034637595144, ""calibration_lower_threshold_cost_ms"": 1897.5681607249815, ""calibration_upper_threshold_cost_ms"": 1893.148530828762, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.25115802144168675, ""lower_threshold_probability"": 0.4423295562428045, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.50::seed=3141::outer_fold=2"", ""upper_acquisition_threshold"": -0.2511454503269058}",
3141,3,threshold_distance,threshold_distance,0.5,1895.1034637595142,evaluated,1350.0,337.0,1895.1034637595142,1743.5737002670623,0.7068965517241379,0.021505376344086023,0.42136498516320475,"{""absolute_cost_budget_ms"": 1895.1034637595142, ""calibration_expected_total_cost_ms"": 1895.1034637595142, ""calibration_lower_threshold_cost_ms"": 1896.9757259066664, ""calibration_upper_threshold_cost_ms"": 1893.514193365185, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.2512548071426461, ""lower_threshold_probability"": 0.45912334357226187, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.50::seed=3141::outer_fold=3"", ""upper_acquisition_threshold"": -0.2512506851630587}",
3141,4,threshold_distance,threshold_distance,0.5,1895.1034637595142,evaluated,1350.0,337.0,1895.1034637595142,1948.2238962640952,0.6206896551724138,0.025089605734767026,0.4599406528189911,"{""absolute_cost_budget_ms"": 1895.1034637595142, ""calibration_expected_total_cost_ms"": 1895.1034637595142, ""calibration_lower_threshold_cost_ms"": 1897.555873846667, ""calibration_upper_threshold_cost_ms"": 1895.0444005496297, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.2513387853889468, ""lower_threshold_probability"": 0.023517355312574637, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.50::seed=3141::outer_fold=4"", ""upper_acquisition_threshold"": -0.25133546641705246}",
3141,5,threshold_distance,threshold_distance,0.5,1895.1034637595142,evaluated,1350.0,337.0,1895.1034637595142,1580.3722331839765,0.4827586206896552,0.025089605734767026,0.3916913946587537,"{""absolute_cost_budget_ms"": 1895.1034637595142, ""calibration_expected_total_cost_ms"": 1895.1034637595142, ""calibration_lower_threshold_cost_ms"": 1896.4876192177776, ""calibration_upper_threshold_cost_ms"": 1893.5388775503704, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.25118885099053534, ""lower_threshold_probability"": 0.5305945334029479, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.50::seed=3141::outer_fold=5"", ""upper_acquisition_threshold"": -0.25117254259237526}",
3141,1,threshold_distance,threshold_distance,0.75,2820.764416584974,evaluated,1349.0,338.0,2820.764416584974,3707.4743774497047,0.8448275862068966,0.05,0.9970414201183432,"{""absolute_cost_budget_ms"": 2820.764416584974, ""calibration_expected_total_cost_ms"": 2820.764416584974, ""calibration_lower_threshold_cost_ms"": 2821.061243726464, ""calibration_upper_threshold_cost_ms"": 2817.5490483817644, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.2668948474407567, ""lower_threshold_probability"": 0.9154867220189896, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.75::seed=3141::outer_fold=1"", ""upper_acquisition_threshold"": -0.2667670254595984}",
3141,2,threshold_distance,threshold_distance,0.75,2820.764416584974,evaluated,1349.0,338.0,2820.764416584974,1734.2342030443788,0.5254237288135594,0.03225806451612903,0.4349112426035503,"{""absolute_cost_budget_ms"": 2820.764416584974, ""calibration_expected_total_cost_ms"": 2820.764416584974, ""calibration_lower_threshold_cost_ms"": 2823.92262006894, ""calibration_upper_threshold_cost_ms"": 2819.6152428280207, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.26235194652452726, ""lower_threshold_probability"": 0.2667919925926582, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.75::seed=3141::outer_fold=2"", ""upper_acquisition_threshold"": -0.2622998670413478}",
3141,3,threshold_distance,threshold_distance,0.75,2820.764416584974,evaluated,1350.0,337.0,2820.764416584974,3724.2847147982193,0.9655172413793104,0.035842293906810034,0.9970326409495549,"{""absolute_cost_budget_ms"": 2820.764416584974, ""calibration_expected_total_cost_ms"": 2820.764416584974, ""calibration_lower_threshold_cost_ms"": 2821.643011561481, ""calibration_upper_threshold_cost_ms"": 2819.461031217037, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.2669734979419053, ""lower_threshold_probability"": 0.5973405632435903, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.75::seed=3141::outer_fold=3"", ""upper_acquisition_threshold"": -0.26694549237660636}",
3141,4,threshold_distance,threshold_distance,0.75,2820.764416584974,evaluated,1350.0,337.0,2820.764416584974,3910.960975169139,0.7758620689655172,0.03225806451612903,1.0,"{""absolute_cost_budget_ms"": 2820.764416584974, ""calibration_expected_total_cost_ms"": 2820.764416584974, ""calibration_lower_threshold_cost_ms"": 2821.246190265926, ""calibration_upper_threshold_cost_ms"": 2818.527575568148, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.26739214009330886, ""lower_threshold_probability"": 0.8227870682277661, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.75::seed=3141::outer_fold=4"", ""upper_acquisition_threshold"": -0.26735931068298063}",
3141,5,threshold_distance,threshold_distance,0.75,2820.764416584974,evaluated,1350.0,337.0,2820.764416584974,1629.4128271127597,0.4827586206896552,0.025089605734767026,0.4035608308605341,"{""absolute_cost_budget_ms"": 2820.764416584974, ""calibration_expected_total_cost_ms"": 2820.764416584974, ""calibration_lower_threshold_cost_ms"": 2822.24374304, ""calibration_upper_threshold_cost_ms"": 2820.632157985185, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.26072120626668505, ""lower_threshold_probability"": 0.08206740276816933, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=0.75::seed=3141::outer_fold=5"", ""upper_acquisition_threshold"": -0.26071752254113}",
3141,1,threshold_distance,threshold_distance,1.0,3746.425369410433,evaluated,1349.0,338.0,3746.425369410433,3718.3233794822486,0.8448275862068966,0.05,1.0,"{""absolute_cost_budget_ms"": 3746.425369410433, ""calibration_expected_total_cost_ms"": 3746.425369410433, ""calibration_lower_threshold_cost_ms"": 3747.53047720682, ""calibration_upper_threshold_cost_ms"": 3745.741961584878, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.2856881676045239, ""lower_threshold_probability"": 0.3821089495506798, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=1.00::seed=3141::outer_fold=1"", ""upper_acquisition_threshold"": -0.2856759384528137}",
3141,2,threshold_distance,threshold_distance,1.0,3746.425369410433,evaluated,1349.0,338.0,3746.425369410433,1754.7299497159763,0.5254237288135594,0.03225806451612903,0.4408284023668639,"{""absolute_cost_budget_ms"": 3746.425369410433, ""calibration_expected_total_cost_ms"": 3746.425369410433, ""calibration_lower_threshold_cost_ms"": 3747.4557952157156, ""calibration_upper_threshold_cost_ms"": 3745.6829057768723, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.26802083699386003, ""lower_threshold_probability"": 0.41878732948247244, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=1.00::seed=3141::outer_fold=2"", ""upper_acquisition_threshold"": -0.26801938216374954}",
3141,3,threshold_distance,threshold_distance,1.0,3746.425369410433,evaluated,1350.0,337.0,3746.4253694104336,3724.2847147982193,0.9655172413793104,0.035842293906810034,0.9970326409495549,"{""absolute_cost_budget_ms"": 3746.425369410433, ""calibration_expected_total_cost_ms"": 3746.4253694104336, ""calibration_lower_threshold_cost_ms"": 3747.9885903362956, ""calibration_upper_threshold_cost_ms"": 3746.0207163925925, ""hash_seed"": 1729, ""lower_acquisition_threshold"": -0.28569611556646235, ""lower_threshold_probability"": 0.2056295420423267, ""policy_id"": ""development_oof::threshold_distance::threshold_distance::budget=1.00::seed=3141::outer_fold=3"", ""upper_acquisition_threshold"": -0.2856881676045239}",
3141,4,threshold_distance,threshold_distance,1.0,3746.425369410433,calibration_infeasible,,,,,,,,,ValueError('absolute_cost_budget_ms must lie between the never-acquire cost 43.5237146719 and always-acquire cost 3709.32527704')
3141,1,random_acquisition,sha256_seed_155921,0.1,414.045939238779,evaluated,1349.0,338.0,414.04593923877906,382.83687156568044,0.2413793103448276,0.04285714285714286,0.09467455621301775,"{""absolute_cost_budget_ms"": 414.045939238779, ""calibration_expected_total_cost_ms"": 414.04593923877906, ""calibration_lower_threshold_cost_ms"": 417.6952903088214, ""calibration_upper_threshold_cost_ms"": 412.677911507487, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.8872702700877804, ""lower_threshold_probability"": 0.2726578529267412, ""policy_id"": ""development_oof::random_acquisition::sha256_seed_155921::budget=0.10::seed=3141::outer_fold=1"", ""upper_acquisition_threshold"": 0.8881413711989578}",
3141,2,random_acquisition,sha256_seed_155921,0.1,414.045939238779,evaluated,1349.0,338.0,414.045939238779,352.5644771532544,0.22033898305084745,0.05017921146953405,0.10059171597633136,"{""absolute_cost_budget_ms"": 414.045939238779, ""calibration_expected_total_cost_ms"": 414.045939238779, ""calibration_lower_threshold_cost_ms"": 414.5984673017049, ""calibration_upper_threshold_cost_ms"": 411.3649526152705, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.8883682936911578, ""lower_threshold_probability"": 0.8291246162437677, ""policy_id"": ""development_oof::random_acquisition::sha256_seed_155921::budget=0.10::seed=3141::outer_fold=2"", ""upper_acquisition_threshold"": 0.8883947604863907}",
3141,3,random_acquisition,sha256_seed_155921,0.1,414.045939238779,evaluated,1350.0,337.0,414.045939238779,556.1929338344214,0.3448275862068966,0.05017921146953405,0.13056379821958458,"{""absolute_cost_budget_ms"": 414.045939238779, ""calibration_expected_total_cost_ms"": 414.045939238779, ""calibration_lower_threshold_cost_ms"": 414.14335785007415, ""calibration_upper_threshold_cost_ms"": 412.016394636, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.880792820081621, ""lower_threshold_probability"": 0.9541982622686973, ""policy_id"": ""development_oof::random_acquisition::sha256_seed_155921::budget=0.10::seed=3141::outer_fold=3"", ""upper_acquisition_threshold"": 0.8815513128979988}",
3141,4,random_acquisition,sha256_seed_155921,0.1,414.045939238779,evaluated,1350.0,337.0,414.045939238779,442.8686093359051,0.3275862068965517,0.05734767025089606,0.10385756676557864,"{""absolute_cost_budget_ms"": 414.045939238779, ""calibration_expected_total_cost_ms"": 414.045939238779, ""calibration_lower_threshold_cost_ms"": 415.958032476, ""calibration_upper_threshold_cost_ms"": 411.5458228234074, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.8839871228268684, ""lower_threshold_probability"": 0.5666359063202114, ""policy_id"": ""development_oof::random_acquisition::sha256_seed_155921::budget=0.10::seed=3141::outer_fold=4"", ""upper_acquisition_threshold"": 0.8860059662747699}",
3141,5,random_acquisition,sha256_seed_155921,0.1,414.045939238779,evaluated,1350.0,337.0,414.04593923877894,357.6106849240356,0.29310344827586204,0.06093189964157706,0.08605341246290801,"{""absolute_cost_budget_ms"": 414.045939238779, ""calibration_expected_total_cost_ms"": 414.04593923877894, ""calibration_lower_threshold_cost_ms"": 415.4148975565926, ""calibration_upper_threshold_cost_ms"": 413.29283322103703, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.8882497998135053, ""lower_threshold_probability"": 0.3548931128635148, ""policy_id"": ""development_oof::random_acquisition::sha256_seed_155921::budget=0.10::seed=3141::outer_fold=5"", ""upper_acquisition_threshold"": 0.8883682936911578}",
3141,1,random_acquisition,sha256_seed_155921,0.2,784.3103203689628,evaluated,1349.0,338.0,784.3103203689628,617.8111972668639,0.3275862068965517,0.04285714285714286,0.15384615384615385,"{""absolute_cost_budget_ms"": 784.3103203689628, ""calibration_expected_total_cost_ms"": 784.3103203689628, ""calibration_lower_threshold_cost_ms"": 785.2483325423276, ""calibration_upper_threshold_cost_ms"": 782.9365025704966, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.8100584984932234, ""lower_threshold_probability"": 0.5942555530492369, ""policy_id"": ""development_oof::random_acquisition::sha256_seed_155921::budget=0.20::seed=3141::outer_fold=1"", ""upper_acquisition_threshold"": 0.8101524117045235}",
3141,2,random_acquisition,sha256_seed_155921,0.2,784.3103203689628,evaluated,1349.0,338.0,784.3103203689628,712.5992150852071,0.2711864406779661,0.05017921146953405,0.19822485207100593,"{""absolute_cost_budget_ms"": 784.3103203689628, ""calibration_expected_total_cost_ms"": 784.3103203689628, ""calibration_lower_threshold_cost_ms"": 785.2998139473683, ""calibration_upper_threshold_cost_ms"": 783.315767071905, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.8046732341868373, ""lower_threshold_probability"": 0.5012751005822728, ""policy_id"": ""development_oof::random_acquisition::sha256_seed_155921::budget=0.20::seed=3141::outer_fold=2"", ""upper_acquisition_threshold"": 0.8047429076277471}",
3141,3,random_acquisition,sha256_seed_155921,0.2,784.3103203689628,evaluated,1350.0,337.0,784.3103203689628,881.8086769145401,0.3620689655172414,0.043010752688172046,0.22255192878338279,"{""absolute_cost_budget_ms"": 784.3103203689628, ""calibration_expected_total_cost_ms"": 784.3103203689628, ""calibration_lower_threshold_cost_ms"": 784.5470530863703, ""calibration_upper_threshold_cost_ms"": 780.7507098508148, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.7931959156037932, ""lower_threshold_probability"": 0.9376419088795034, ""policy_id"": ""development_oof::random_acquisition::sha256_seed_155921::budget=0.20::seed=3141::outer_fold=3"", ""upper_acquisition_threshold"": 0.7934046299739638}",
3141,4,random_acquisition,sha256_seed_155921,0.2,784.3103203689628,evaluated,1350.0,337.0,784.310320368963,943.402858054006,0.3448275862068966,0.06093189964157706,0.2195845697329377,"{""absolute_cost_budget_ms"": 784.3103203689628, ""calibration_expected_total_cost_ms"": 784.310320368963, ""calibration_lower_threshold_cost_ms"": 785.7742876374815, ""calibration_upper_threshold_cost_ms"": 783.3752382389629, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.7909450083427672, ""lower_threshold_probability"": 0.3897719365751087, ""policy_id"": ""development_oof::random_acquisition::sha256_seed_155921::budget=0.20::seed=3141::outer_fold=4"", ""upper_acquisition_threshold"": 0.7920382234266502}",
3141,5,random_acquisition,sha256_seed_155921,0.2,784.3103203689628,evaluated,1350.0,337.0,784.3103203689628,826.4368894462907,0.3448275862068966,0.05734767025089606,0.21068249258160238,"{""absolute_cost_budget_ms"": 784.3103203689628, ""calibration_expected_total_cost_ms"": 784.3103203689628, ""calibration_lower_threshold_cost_ms"": 784.5688540321481, ""calibration_upper_threshold_cost_ms"": 781.0069251521481, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.7968500095947776, ""lower_threshold_probability"": 0.9274175111589283, ""policy_id"": ""development_oof::random_acquisition::sha256_seed_155921::budget=0.20::seed=3141::outer_fold=5"", ""upper_acquisition_threshold"": 0.7991213882724308}",
3141,1,random_acquisition,sha256_seed_155921,0.3,1154.5747014991466,evaluated,1349.0,338.0,1154.5747014991466,964.8353219147928,0.3793103448275862,0.04285714285714286,0.2455621301775148,"{""absolute_cost_budget_ms"": 1154.5747014991466, ""calibration_expected_total_cost_ms"": 1154.5747014991466, ""calibration_lower_threshold_cost_ms"": 1155.5184152532247, ""calibration_upper_threshold_cost_ms"": 1152.421454657969, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.7073378547541754, ""lower_threshold_probability"": 0.6952774421722453, ""policy_id"": ""development_oof::random_acquisition::sha256_seed_155921::budget=0.30::seed=3141::outer_fold=1"", ""upper_acquisition_threshold"": 0.7077177973786729}",
