setup_id,outer_fold,feature_family,train_n,eval_n,numeric_feature_n,embedding_used,pca_components,pca_explained_variance_ratio_sum,selected_candidate_id,selected_params_json,selected_inner_cv_mse,selected_inner_fold_mse_json,mse,mae,spearman,positive_value_average_precision,fit_and_predict_seconds
compact_after_rule,4,all_features,1349,338,8,True,32,0.5032873520879498,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.022650955702160563,"[0.03208828792998452, 0.0205813451562754, 0.020023591308069813, 0.017918394747826145]",0.03562885367391689,0.06256866157026575,0.1871466826579586,0.3882606253510578,15.459485931001836
qwen_after_rule_compact,0,cheap_features,1349,338,13,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.16880181917163445,"[0.14658056231712005, 0.1413306380136643, 0.21023227110456197, 0.1771453221092269]",0.19299694823465638,0.264031564519018,0.1840229477743981,0.32104008868855394,5.097517528003664
qwen_after_rule_compact,0,frozen_embedding,1349,338,0,True,32,0.5042634533893824,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.1714167680221973,"[0.14523245503488497, 0.1385088538714408, 0.21596922726622098, 0.1860541855131289]",0.19480331697786568,0.2807735566039005,0.13943192561094647,0.27654267742626965,15.81872695399943
qwen_after_rule_compact,0,runtime_metadata,1349,338,9,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.16993290776563408,"[0.13949429694810306, 0.14056565609297772, 0.22394799919942343, 0.17581082200206982]",0.1867214739743324,0.2612841462166578,0.2347767733646918,0.3593605245045581,5.083034111994493
qwen_after_rule_compact,0,cheap_plus_metadata,1349,338,17,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.16800183197013863,"[0.14935177047291517, 0.13757582111803252, 0.21164719940689386, 0.17352282178138387]",0.18292605633367423,0.25080045118405386,0.2635794176299462,0.4157235505998546,5.434134119001101
qwen_after_rule_compact,0,cheap_plus_embedding,1349,338,13,True,32,0.5042341300764733,2,"{""l2_regularization"": 5.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",0.1612007396272803,"[0.14368205422476146, 0.1273073099268653, 0.20986345660175193, 0.16405071173111463]",0.18962470945887464,0.2715172642665614,0.2040311174725865,0.43552168343025704,18.78197581799759
qwen_after_rule_compact,0,all_features,1349,338,17,True,32,0.5041329622213063,2,"{""l2_regularization"": 5.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",0.16110937003367626,"[0.14762364296934824, 0.12656035987673656, 0.20536211054828715, 0.16499388605830623]",0.18479503955376028,0.26915677762558865,0.2335824935816526,0.4624831177866792,17.385433403003844
qwen_after_rule_compact,1,cheap_features,1350,337,13,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.1782231475096826,"[0.16183448108713994, 0.1876173556240925, 0.17795938771852313, 0.18550212067813843]",0.18480222744803454,0.25293820892953256,0.19812329085734545,0.3784320277616593,5.132494474004488
qwen_after_rule_compact,1,frozen_embedding,1350,337,0,True,32,0.5027531286655934,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.17768608564377095,"[0.16610347049565805, 0.1783016233459315, 0.1934491011274618, 0.17292269086254863]",0.19432524422781042,0.2812206663992377,0.19050541667014276,0.25850148841015924,16.452717945001496
qwen_after_rule_compact,1,runtime_metadata,1350,337,9,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.17570431467674835,"[0.17205880926936779, 0.17004676142256028, 0.17319853044852576, 0.18754076308185577]",0.18236605443168655,0.26028923929178066,0.2513107100772511,0.3689794650301677,4.86196982000547
qwen_after_rule_compact,1,cheap_plus_metadata,1350,337,17,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.17813028611789486,"[0.16320242449324196, 0.18635678377220397, 0.17580885215293288, 0.18717296940622843]",0.17672233674105872,0.25311186767842025,0.2728029692757334,0.42951588126300366,5.690745149004215
qwen_after_rule_compact,1,cheap_plus_embedding,1350,337,13,True,32,0.5028190059730917,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.17343110780830523,"[0.16475137564098546, 0.17052449524651367, 0.18732189040288516, 0.1711610507877301]",0.17627736319808238,0.2598626982807967,0.28871083782094487,0.4369700529268924,16.929941791997408
qwen_after_rule_compact,1,all_features,1350,337,17,True,32,0.5028081698414234,2,"{""l2_regularization"": 5.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",0.17281193230037625,"[0.1653145265098297, 0.17802355911851542, 0.17274985651917324, 0.17516656978090775]",0.1727678520912499,0.26879860076556866,0.30653710243109444,0.45571056977177316,19.712675417002174
qwen_after_rule_compact,2,cheap_features,1350,337,13,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.16996109717448046,"[0.18415447097537957, 0.1439773487080997, 0.16650000510920118, 0.18524755018021322]",0.14347215166829655,0.22066919204132107,0.28048405503834717,0.43053162788581184,5.1461924700051895
qwen_after_rule_compact,2,frozen_embedding,1350,337,0,True,32,0.5064087312011749,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.16666726089486666,"[0.18127452824968615, 0.13638978549059538, 0.16169426171618967, 0.18735696725667336]",0.1642598969643528,0.25312883948154036,0.07172467380963732,0.29119514795501145,16.452209148999827
