layer,factor_label_condition,factor_grouping_condition,measurement_label_condition,measurement_grouping_condition,seed,stack,policy_kind,target_key,target_rate,policy_source,outer_rows_source,n,positive_n,negative_n,tp,fn,fp,tn,recall,fpr,precision,row_fpr_upper95,negative_dependency_groups,failed_dependency_groups,dependency_group_event_rate,dependency_group_event_upper95,risk_gate_pass,train_n,selection_n,outer_n,training_label_column,training_group_column,acquisition_threshold,decision_threshold,selection_acquisition_rate,outer_acquisition_rate,selection_recall,selection_fpr
retraining_reselection,original,dependency_primary,audited,dependency_primary,2718,rule_to_compact,selective_deployable,0.50,0.5,,,420,71,349,10,61,12,337,0.14084507042253522,0.034383954154727794,0.45454545454545453,0.05511488840986523,347,12,0.0345821325648415,0.0554291043677078,False,841.0,426.0,420.0,y_original,primary_dependency_group,0.3859746533788283,0.3913901720267745,1.0,1.0,0.14473684210526316,0.045714285714285714
retraining_reselection,original,dependency_primary,audited,dependency_primary,2718,compact_to_qwen,cheap_only,anchor,,,,420,71,349,2,69,12,337,0.028169014084507043,0.034383954154727794,0.14285714285714285,0.05511488840986523,347,12,0.0345821325648415,0.0554291043677078,False,841.0,426.0,420.0,y_original,primary_dependency_group,,0.16896145753062286,0.0,0.0,0.09210526315789473,0.04
retraining_reselection,original,dependency_primary,audited,dependency_primary,2718,compact_to_qwen,full_information,anchor,,,,420,71,349,59,12,17,332,0.8309859154929577,0.04871060171919771,0.7763157894736842,0.0721711346734761,347,17,0.04899135446685879,0.0725819148103667,False,841.0,426.0,420.0,y_original,primary_dependency_group,,0.2703095061014548,1.0,1.0,0.8421052631578947,0.04857142857142857
retraining_reselection,original,dependency_primary,audited,dependency_primary,2718,compact_to_qwen,selective_deployable,0.10,0.1,,,420,71,349,16,55,31,318,0.22535211267605634,0.08882521489971347,0.3404255319148936,0.1179965939509764,347,31,0.0893371757925072,0.11866565196619495,False,841.0,426.0,420.0,y_original,primary_dependency_group,0.33622634849116023,0.16273959560723059,0.10093896713615023,0.07142857142857142,0.2894736842105263,0.04285714285714286
retraining_reselection,original,dependency_primary,audited,dependency_primary,2718,compact_to_qwen,selective_deployable,0.25,0.25,,,420,71,349,25,46,13,336,0.352112676056338,0.03724928366762178,0.6578947368421053,0.05857079629240329,347,13,0.037463976945244955,0.05890459855125166,False,841.0,426.0,420.0,y_original,primary_dependency_group,0.337767407695701,0.16222265857858387,0.2511737089201878,0.2619047619047619,0.35526315789473684,0.037142857142857144
retraining_reselection,original,dependency_primary,audited,dependency_primary,2718,compact_to_qwen,selective_deployable,0.50,0.5,,,420,71,349,46,25,17,332,0.647887323943662,0.04871060171919771,0.7301587301587301,0.0721711346734761,347,17,0.04899135446685879,0.0725819148103667,False,841.0,426.0,420.0,y_original,primary_dependency_group,0.3381187137081433,0.27011012921784394,0.5,0.5404761904761904,0.5789473684210527,0.037142857142857144
retraining_reselection,original,dependency_primary,audited,dependency_primary,2718,rule_compact_to_qwen,cheap_only,anchor,,,,420,71,349,10,61,12,337,0.14084507042253522,0.034383954154727794,0.45454545454545453,0.05511488840986523,347,12,0.0345821325648415,0.0554291043677078,False,841.0,426.0,420.0,y_original,primary_dependency_group,,0.3913901720267745,0.0,0.0,0.14473684210526316,0.045714285714285714
retraining_reselection,original,dependency_primary,audited,dependency_primary,2718,rule_compact_to_qwen,full_information,anchor,,,,420,71,349,57,14,18,331,0.8028169014084507,0.05157593123209169,0.76,0.07552475092839267,347,18,0.05187319884726225,0.07595448844757033,False,841.0,426.0,420.0,y_original,primary_dependency_group,,0.26716694487902926,1.0,1.0,0.9078947368421053,0.04857142857142857
retraining_reselection,original,dependency_primary,audited,dependency_primary,2718,rule_compact_to_qwen,selective_deployable,0.10,0.1,,,420,71,349,21,50,13,336,0.29577464788732394,0.03724928366762178,0.6176470588235294,0.05857079629240329,347,13,0.037463976945244955,0.05890459855125166,False,841.0,426.0,420.0,y_original,primary_dependency_group,0.1862335456460555,0.26014411367582907,0.10093896713615023,0.11428571428571428,0.34210526315789475,0.045714285714285714
retraining_reselection,original,dependency_primary,audited,dependency_primary,2718,rule_compact_to_qwen,selective_deployable,0.25,0.25,,,420,71,349,31,40,11,338,0.43661971830985913,0.03151862464183381,0.7380952380952381,0.05163164376229004,347,11,0.03170028818443804,0.05192610743152733,False,841.0,426.0,420.0,y_original,primary_dependency_group,0.3219452980510925,0.17490647455493624,0.2511737089201878,0.28809523809523807,0.5,0.025714285714285714
retraining_reselection,original,dependency_primary,audited,dependency_primary,2718,rule_compact_to_qwen,selective_deployable,0.50,0.5,,,420,71,349,46,25,14,335,0.647887323943662,0.04011461318051576,0.7666666666666667,0.06200219374162649,347,14,0.040345821325648415,0.06235543281596552,False,841.0,426.0,420.0,y_original,primary_dependency_group,0.3898936811246505,0.26716694487902926,0.5,0.5452380952380952,0.6842105263157895,0.03428571428571429
retraining_reselection,original,singleton_weak,audited,dependency_primary,2718,rule_to_compact,cheap_only,anchor,,,,420,71,349,17,54,19,330,0.23943661971830985,0.054441260744985676,0.4722222222222222,0.07886263986355725,347,19,0.05475504322766571,0.07931123669358123,False,844.0,423.0,420.0,y_original,example_id,,0.34534329271338776,0.0,0.0,0.2328767123287671,0.045714285714285714
retraining_reselection,original,singleton_weak,audited,dependency_primary,2718,rule_to_compact,full_information,anchor,,,,420,71,349,15,56,18,331,0.2112676056338028,0.05157593123209169,0.45454545454545453,0.07552475092839267,347,18,0.05187319884726225,0.07595448844757033,False,844.0,423.0,420.0,y_original,example_id,,0.3561108795524838,1.0,1.0,0.2602739726027397,0.04285714285714286
retraining_reselection,original,singleton_weak,audited,dependency_primary,2718,rule_to_compact,selective_deployable,0.10,0.1,,,420,71,349,15,56,17,332,0.2112676056338028,0.04871060171919771,0.46875,0.0721711346734761,347,17,0.04899135446685879,0.0725819148103667,False,844.0,423.0,420.0,y_original,example_id,0.1906343241274468,0.3561108795524838,0.1016548463356974,0.10952380952380952,0.2328767123287671,0.04
retraining_reselection,original,singleton_weak,audited,dependency_primary,2718,rule_to_compact,selective_deployable,0.25,0.25,,,420,71,349,15,56,17,332,0.2112676056338028,0.04871060171919771,0.46875,0.0721711346734761,347,17,0.04899135446685879,0.0725819148103667,False,844.0,423.0,420.0,y_original,example_id,0.3130996809707116,0.3561108795524838,0.2553191489361702,0.2761904761904762,0.2602739726027397,0.04
retraining_reselection,original,singleton_weak,audited,dependency_primary,2718,rule_to_compact,selective_deployable,0.50,0.5,,,420,71,349,15,56,18,331,0.2112676056338028,0.05157593123209169,0.45454545454545453,0.07552475092839267,347,18,0.05187319884726225,0.07595448844757033,False,844.0,423.0,420.0,y_original,example_id,0.379492143235712,0.3561108795524838,1.0,1.0,0.2602739726027397,0.04285714285714286
retraining_reselection,original,singleton_weak,audited,dependency_primary,2718,compact_to_qwen,cheap_only,anchor,,,,420,71,349,2,69,8,341,0.028169014084507043,0.022922636103151862,0.2,0.04097911629748258,347,8,0.023054755043227664,0.041213101177030344,True,844.0,423.0,420.0,y_original,example_id,,0.18693170816455326,0.0,0.0,0.1095890410958904,0.025714285714285714
retraining_reselection,original,singleton_weak,audited,dependency_primary,2718,compact_to_qwen,full_information,anchor,,,,420,71,349,63,8,22,327,0.8873239436619719,0.06303724928366762,0.7411764705882353,0.08879245157053443,347,22,0.06340057636887608,0.08929709961567887,False,844.0,423.0,420.0,y_original,example_id,,0.2657368962464209,1.0,1.0,0.8904109589041096,0.045714285714285714
retraining_reselection,original,singleton_weak,audited,dependency_primary,2718,compact_to_qwen,selective_deployable,0.10,0.1,,,420,71,349,9,62,23,326,0.1267605633802817,0.0659025787965616,0.28125,0.0920773606800653,347,23,0.06628242074927954,0.09260053407755514,False,844.0,423.0,420.0,y_original,example_id,0.33217812432532334,0.16703442057292378,0.1016548463356974,0.06428571428571428,0.3287671232876712,0.03428571428571429
retraining_reselection,original,singleton_weak,audited,dependency_primary,2718,compact_to_qwen,selective_deployable,0.25,0.25,,,420,71,349,22,49,15,334,0.30985915492957744,0.04297994269340974,0.5945945945945946,0.06541143768987555,347,15,0.043227665706051875,0.06578397786941731,False,844.0,423.0,420.0,y_original,example_id,0.3336283435391404,0.16631400572811303,0.25059101654846333,0.22380952380952382,0.4383561643835616,0.045714285714285714
retraining_reselection,original,singleton_weak,audited,dependency_primary,2718,compact_to_qwen,selective_deployable,0.50,0.5,,,420,71,349,38,33,14,335,0.5352112676056338,0.04011461318051576,0.7307692307692307,0.06200219374162649,347,14,0.040345821325648415,0.06235543281596552,False,844.0,423.0,420.0,y_original,example_id,0.3340114596239996,0.26603959657979903,0.5011820330969267,0.4523809523809524,0.726027397260274,0.037142857142857144
retraining_reselection,original,singleton_weak,audited,dependency_primary,2718,rule_compact_to_qwen,cheap_only,anchor,,,,420,71,349,15,56,18,331,0.2112676056338028,0.05157593123209169,0.45454545454545453,0.07552475092839267,347,18,0.05187319884726225,0.07595448844757033,False,844.0,423.0,420.0,y_original,example_id,,0.3561108795524838,0.0,0.0,0.2602739726027397,0.04285714285714286
retraining_reselection,original,singleton_weak,audited,dependency_primary,2718,rule_compact_to_qwen,full_information,anchor,,,,420,71,349,63,8,22,327,0.8873239436619719,0.06303724928366762,0.7411764705882353,0.08879245157053443,347,22,0.06340057636887608,0.08929709961567887,False,844.0,423.0,420.0,y_original,example_id,,0.22197844737124103,1.0,1.0,0.8904109589041096,0.045714285714285714
retraining_reselection,original,singleton_weak,audited,dependency_primary,2718,rule_compact_to_qwen,selective_deployable,0.10,0.1,,,420,71,349,19,52,11,338,0.2676056338028169,0.03151862464183381,0.6333333333333333,0.05163164376229004,347,11,0.03170028818443804,0.05192610743152733,False,844.0,423.0,420.0,y_original,example_id,0.18759295780600882,0.27366440281658505,0.1016548463356974,0.11428571428571428,0.3287671232876712,0.045714285714285714
retraining_reselection,original,singleton_weak,audited,dependency_primary,2718,rule_compact_to_qwen,selective_deployable,0.25,0.25,,,420,71,349,31,40,11,338,0.43661971830985913,0.03151862464183381,0.7380952380952381,0.05163164376229004,347,11,0.03170028818443804,0.05192610743152733,False,844.0,423.0,420.0,y_original,example_id,0.3019189763737858,0.18586084034784642,0.25059101654846333,0.26666666666666666,0.4657534246575342,0.037142857142857144
retraining_reselection,original,singleton_weak,audited,dependency_primary,2718,rule_compact_to_qwen,selective_deployable,0.50,0.5,,,420,71,349,49,22,15,334,0.6901408450704225,0.04297994269340974,0.765625,0.06541143768987555,347,15,0.043227665706051875,0.06578397786941731,False,844.0,423.0,420.0,y_original,example_id,0.3826764694005229,0.11730525344971142,0.5011820330969267,0.5452380952380952,0.684931506849315,0.03428571428571429
retraining_reselection,audited,dependency_primary,audited,dependency_primary,3141,rule_to_compact,cheap_only,anchor,,,,420,71,349,13,58,12,337,0.18309859154929578,0.034383954154727794,0.52,0.05511488840986523,347,12,0.0345821325648415,0.0554291043677078,False,839.0,428.0,420.0,y,primary_dependency_group,,0.352681281689746,0.0,0.0,0.1518987341772152,0.045845272206303724
retraining_reselection,audited,dependency_primary,audited,dependency_primary,3141,rule_to_compact,full_information,anchor,,,,420,71,349,14,57,12,337,0.19718309859154928,0.034383954154727794,0.5384615384615384,0.05511488840986523,347,12,0.0345821325648415,0.0554291043677078,False,839.0,428.0,420.0,y,primary_dependency_group,,0.35261694302231894,1.0,1.0,0.16455696202531644,0.04871060171919771
retraining_reselection,audited,dependency_primary,audited,dependency_primary,3141,rule_to_compact,selective_deployable,0.10,0.1,,,420,71,349,13,58,12,337,0.18309859154929578,0.034383954154727794,0.52,0.05511488840986523,347,12,0.0345821325648415,0.0554291043677078,False,839.0,428.0,420.0,y,primary_dependency_group,0.19761329330361338,0.35261694302231894,0.10046728971962617,0.09047619047619047,0.1518987341772152,0.045845272206303724
retraining_reselection,audited,dependency_primary,audited,dependency_primary,3141,rule_to_compact,selective_deployable,0.25,0.25,,,420,71,349,14,57,12,337,0.19718309859154928,0.034383954154727794,0.5384615384615384,0.05511488840986523,347,12,0.0345821325648415,0.0554291043677078,False,839.0,428.0,420.0,y,primary_dependency_group,0.33707179434886725,0.35261694302231894,0.27102803738317754,0.3142857142857143,0.16455696202531644,0.04871060171919771
retraining_reselection,audited,dependency_primary,audited,dependency_primary,3141,rule_to_compact,selective_deployable,0.50,0.5,,,420,71,349,14,57,12,337,0.19718309859154928,0.034383954154727794,0.5384615384615384,0.05511488840986523,347,12,0.0345821325648415,0.0554291043677078,False,839.0,428.0,420.0,y,primary_dependency_group,0.3863127680665617,0.35261694302231894,1.0,1.0,0.16455696202531644,0.04871060171919771
retraining_reselection,audited,dependency_primary,audited,dependency_primary,3141,compact_to_qwen,cheap_only,anchor,,,,420,71,349,7,64,17,332,0.09859154929577464,0.04871060171919771,0.2916666666666667,0.0721711346734761,347,17,0.04899135446685879,0.0725819148103667,False,839.0,428.0,420.0,y,primary_dependency_group,,0.16809724780990762,0.0,0.0,0.10126582278481013,0.04871060171919771
retraining_reselection,audited,dependency_primary,audited,dependency_primary,3141,compact_to_qwen,full_information,anchor,,,,420,71,349,58,13,21,328,0.8169014084507042,0.06017191977077364,0.7341772151898734,0.08549556272192184,347,21,0.06051873198847262,0.08598160936447057,False,839.0,428.0,420.0,y,primary_dependency_group,,0.2833420745401061,1.0,1.0,0.8227848101265823,0.045845272206303724
retraining_reselection,audited,dependency_primary,audited,dependency_primary,3141,compact_to_qwen,selective_deployable,0.10,0.1,,,420,71,349,16,55,20,329,0.22535211267605634,0.05730659025787966,0.4444444444444444,0.08218591616153102,347,20,0.05763688760806916,0.08265328077456838,False,839.0,428.0,420.0,y,primary_dependency_group,0.3336377522061771,0.16581372008162673,0.10046728971962617,0.09285714285714286,0.22784810126582278,0.045845272206303724
retraining_reselection,audited,dependency_primary,audited,dependency_primary,3141,compact_to_qwen,selective_deployable,0.25,0.25,,,420,71,349,28,43,26,323,0.39436619718309857,0.07449856733524356,0.5185185185185185,0.10186684887996843,347,26,0.07492795389048991,0.10244518112436252,False,839.0,428.0,420.0,y,primary_dependency_group,0.33471136554032194,0.16525231655072384,0.25,0.3142857142857143,0.34177215189873417,0.04011461318051576
retraining_reselection,audited,dependency_primary,audited,dependency_primary,3141,compact_to_qwen,selective_deployable,0.50,0.5,,,420,71,349,48,23,21,328,0.676056338028169,0.06017191977077364,0.6956521739130435,0.08549556272192184,347,21,0.06051873198847262,0.08598160936447057,False,839.0,428.0,420.0,y,primary_dependency_group,0.3349526108044151,0.28314937513330835,0.5,0.5619047619047619,0.4810126582278481,0.034383954154727794
retraining_reselection,audited,dependency_primary,audited,dependency_primary,3141,rule_compact_to_qwen,cheap_only,anchor,,,,420,71,349,14,57,12,337,0.19718309859154928,0.034383954154727794,0.5384615384615384,0.05511488840986523,347,12,0.0345821325648415,0.0554291043677078,False,839.0,428.0,420.0,y,primary_dependency_group,,0.35261694302231894,0.0,0.0,0.16455696202531644,0.04871060171919771
retraining_reselection,audited,dependency_primary,audited,dependency_primary,3141,rule_compact_to_qwen,full_information,anchor,,,,420,71,349,60,11,21,328,0.8450704225352113,0.06017191977077364,0.7407407407407407,0.08549556272192184,347,21,0.06051873198847262,0.08598160936447057,False,839.0,428.0,420.0,y,primary_dependency_group,,0.27701973736419094,1.0,1.0,0.8354430379746836,0.04011461318051576
retraining_reselection,audited,dependency_primary,audited,dependency_primary,3141,rule_compact_to_qwen,selective_deployable,0.10,0.1,,,420,71,349,25,46,26,323,0.352112676056338,0.07449856733524356,0.49019607843137253,0.10186684887996843,347,26,0.07492795389048991,0.10244518112436252,False,839.0,428.0,420.0,y,primary_dependency_group,0.2001596037063782,0.23572296266471832,0.10046728971962617,0.09285714285714286,0.31645569620253167,0.04011461318051576
retraining_reselection,audited,dependency_primary,audited,dependency_primary,3141,rule_compact_to_qwen,selective_deployable,0.25,0.25,,,420,71,349,36,35,19,330,0.5070422535211268,0.054441260744985676,0.6545454545454545,0.07886263986355725,347,19,0.05475504322766571,0.07931123669358123,False,839.0,428.0,420.0,y,primary_dependency_group,0.32872488039302017,0.15334239158163188,0.25,0.30714285714285716,0.5063291139240507,0.04871060171919771
retraining_reselection,audited,dependency_primary,audited,dependency_primary,3141,rule_compact_to_qwen,selective_deployable,0.50,0.5,,,420,71,349,47,24,22,327,0.6619718309859155,0.06303724928366762,0.6811594202898551,0.08879245157053443,347,22,0.06340057636887608,0.08929709961567887,False,839.0,428.0,420.0,y,primary_dependency_group,0.38853595567306104,0.11132035292764508,0.5,0.49523809523809526,0.6075949367088608,0.04297994269340974
retraining_reselection,audited,singleton_weak,audited,dependency_primary,3141,rule_to_compact,cheap_only,anchor,,,,420,71,349,15,56,17,332,0.2112676056338028,0.04871060171919771,0.46875,0.0721711346734761,347,17,0.04899135446685879,0.0725819148103667,False,845.0,422.0,420.0,y,example_id,,0.31859274401102466,0.0,0.0,0.2328767123287671,0.04871060171919771
retraining_reselection,audited,singleton_weak,audited,dependency_primary,3141,rule_to_compact,full_information,anchor,,,,420,71,349,16,55,15,334,0.22535211267605634,0.04297994269340974,0.5161290322580645,0.06541143768987555,347,15,0.043227665706051875,0.06578397786941731,False,845.0,422.0,420.0,y,example_id,,0.31375757540516397,1.0,1.0,0.2328767123287671,0.04871060171919771
retraining_reselection,audited,singleton_weak,audited,dependency_primary,3141,rule_to_compact,selective_deployable,0.10,0.1,,,420,71,349,15,56,15,334,0.2112676056338028,0.04297994269340974,0.5,0.06541143768987555,347,15,0.043227665706051875,0.06578397786941731,False,845.0,422.0,420.0,y,example_id,0.21149677549834062,0.31375757540516397,0.1018957345971564,0.10476190476190476,0.2328767123287671,0.04871060171919771
retraining_reselection,audited,singleton_weak,audited,dependency_primary,3141,rule_to_compact,selective_deployable,0.25,0.25,,,420,71,349,16,55,15,334,0.22535211267605634,0.04297994269340974,0.5161290322580645,0.06541143768987555,347,15,0.043227665706051875,0.06578397786941731,False,845.0,422.0,420.0,y,example_id,0.33026216943454145,0.31375757540516397,0.26066350710900477,0.3142857142857143,0.2328767123287671,0.04871060171919771
retraining_reselection,audited,singleton_weak,audited,dependency_primary,3141,rule_to_compact,selective_deployable,0.50,0.5,,,420,71,349,16,55,15,334,0.22535211267605634,0.04297994269340974,0.5161290322580645,0.06541143768987555,347,15,0.043227665706051875,0.06578397786941731,False,845.0,422.0,420.0,y,example_id,0.3776612008733605,0.31375757540516397,1.0,1.0,0.2328767123287671,0.04871060171919771
retraining_reselection,audited,singleton_weak,audited,dependency_primary,3141,compact_to_qwen,cheap_only,anchor,,,,420,71,349,7,64,17,332,0.09859154929577464,0.04871060171919771,0.2916666666666667,0.0721711346734761,347,17,0.04899135446685879,0.0725819148103667,False,845.0,422.0,420.0,y,example_id,,0.17301786246625472,0.0,0.0,0.1095890410958904,0.04297994269340974
retraining_reselection,audited,singleton_weak,audited,dependency_primary,3141,compact_to_qwen,full_information,anchor,,,,420,71,349,63,8,20,329,0.8873239436619719,0.05730659025787966,0.7590361445783133,0.08218591616153102,347,20,0.05763688760806916,0.08265328077456838,False,845.0,422.0,420.0,y,example_id,,0.2765455639984821,1.0,1.0,0.8356164383561644,0.04297994269340974
retraining_reselection,audited,singleton_weak,audited,dependency_primary,3141,compact_to_qwen,selective_deployable,0.10,0.1,,,420,71,349,19,52,23,326,0.2676056338028169,0.0659025787965616,0.4523809523809524,0.0920773606800653,347,23,0.06628242074927954,0.09260053407755514,False,845.0,422.0,420.0,y,example_id,0.32892907487521394,0.17079128220242612,0.1018957345971564,0.14047619047619048,0.1917808219178082,0.04871060171919771
retraining_reselection,audited,singleton_weak,audited,dependency_primary,3141,compact_to_qwen,selective_deployable,0.25,0.25,,,420,71,349,29,42,26,323,0.4084507042253521,0.07449856733524356,0.5272727272727272,0.10186684887996843,347,26,0.07492795389048991,0.10244518112436252,False,845.0,422.0,420.0,y,example_id,0.32953859719077405,0.17041785358026065,0.25118483412322273,0.3142857142857143,0.4520547945205479,0.04871060171919771
retraining_reselection,audited,singleton_weak,audited,dependency_primary,3141,compact_to_qwen,selective_deployable,0.50,0.5,,,420,71,349,49,22,22,327,0.6901408450704225,0.06303724928366762,0.6901408450704225,0.08879245157053443,347,22,0.06340057636887608,0.08929709961567887,False,845.0,422.0,420.0,y,example_id,0.32980808177597054,0.2671839167763386,0.5,0.5738095238095238,0.6164383561643836,0.034383954154727794
retraining_reselection,audited,singleton_weak,audited,dependency_primary,3141,rule_compact_to_qwen,cheap_only,anchor,,,,420,71,349,16,55,15,334,0.22535211267605634,0.04297994269340974,0.5161290322580645,0.06541143768987555,347,15,0.043227665706051875,0.06578397786941731,False,845.0,422.0,420.0,y,example_id,,0.31375757540516397,0.0,0.0,0.2328767123287671,0.04871060171919771
retraining_reselection,audited,singleton_weak,audited,dependency_primary,3141,rule_compact_to_qwen,full_information,anchor,,,,420,71,349,62,9,25,324,0.8732394366197183,0.07163323782234957,0.7126436781609196,0.09861396086651453,347,25,0.07204610951008646,0.09917397283798585,False,845.0,422.0,420.0,y,example_id,,0.24562522790539168,1.0,1.0,0.8356164383561644,0.03724928366762178
retraining_reselection,audited,singleton_weak,audited,dependency_primary,3141,rule_compact_to_qwen,selective_deployable,0.10,0.1,,,420,71,349,26,45,24,325,0.36619718309859156,0.06876790830945559,0.52,0.09535098763963369,347,24,0.069164265129683,0.09589261444550476,False,845.0,422.0,420.0,y,example_id,0.21675984340256177,0.2305590513456494,0.1018957345971564,0.11666666666666667,0.410958904109589,0.04871060171919771
retraining_reselection,audited,singleton_weak,audited,dependency_primary,3141,rule_compact_to_qwen,selective_deployable,0.25,0.25,,,420,71,349,38,33,20,329,0.5352112676056338,0.05730659025787966,0.6551724137931034,0.08218591616153102,347,20,0.05763688760806916,0.08265328077456838,False,845.0,422.0,420.0,y,example_id,0.33113119648735023,0.15787228025854516,0.25118483412322273,0.31666666666666665,0.5753424657534246,0.04871060171919771
retraining_reselection,audited,singleton_weak,audited,dependency_primary,3141,rule_compact_to_qwen,selective_deployable,0.50,0.5,,,420,71,349,49,22,26,323,0.6901408450704225,0.07449856733524356,0.6533333333333333,0.10186684887996843,347,26,0.07492795389048991,0.10244518112436252,False,845.0,422.0,420.0,y,example_id,0.3806739002962631,0.1192466289728455,0.5,0.5285714285714286,0.6986301369863014,0.04871060171919771
retraining_reselection,original,dependency_primary,audited,dependency_primary,3141,rule_to_compact,cheap_only,anchor,,,,420,71,349,10,61,11,338,0.14084507042253522,0.03151862464183381,0.47619047619047616,0.05163164376229004,347,11,0.03170028818443804,0.05192610743152733,False,841.0,426.0,420.0,y_original,primary_dependency_group,,0.35103550822789,0.0,0.0,0.11842105263157894,0.04857142857142857
retraining_reselection,original,dependency_primary,audited,dependency_primary,3141,rule_to_compact,full_information,anchor,,,,420,71,349,12,59,8,341,0.16901408450704225,0.022922636103151862,0.6,0.04097911629748258,347,8,0.023054755043227664,0.041213101177030344,True,841.0,426.0,420.0,y_original,primary_dependency_group,,0.36023736394021455,1.0,1.0,0.11842105263157894,0.04285714285714286
retraining_reselection,original,dependency_primary,audited,dependency_primary,3141,rule_to_compact,selective_deployable,0.10,0.1,,,420,71,349,12,59,11,338,0.16901408450704225,0.03151862464183381,0.5217391304347826,0.05163164376229004,347,11,0.03170028818443804,0.05192610743152733,False,841.0,426.0,420.0,y_original,primary_dependency_group,0.2050332471365246,0.3471917429644126,0.10093896713615023,0.09047619047619047,0.11842105263157894,0.04857142857142857
retraining_reselection,original,dependency_primary,audited,dependency_primary,3141,rule_to_compact,selective_deployable,0.25,0.25,,,420,71,349,12,59,8,341,0.16901408450704225,0.022922636103151862,0.6,0.04097911629748258,347,8,0.023054755043227664,0.041213101177030344,True,841.0,426.0,420.0,y_original,primary_dependency_group,0.33798241910408566,0.36023736394021455,0.27230046948356806,0.3142857142857143,0.11842105263157894,0.04285714285714286
retraining_reselection,original,dependency_primary,audited,dependency_primary,3141,rule_to_compact,selective_deployable,0.50,0.5,,,420,71,349,12,59,8,341,0.16901408450704225,0.022922636103151862,0.6,0.04097911629748258,347,8,0.023054755043227664,0.041213101177030344,True,841.0,426.0,420.0,y_original,primary_dependency_group,0.385476478179702,0.36023736394021455,1.0,1.0,0.11842105263157894,0.04285714285714286
retraining_reselection,original,dependency_primary,audited,dependency_primary,3141,compact_to_qwen,cheap_only,anchor,,,,420,71,349,7,64,17,332,0.09859154929577464,0.04871060171919771,0.2916666666666667,0.0721711346734761,347,17,0.04899135446685879,0.0725819148103667,False,841.0,426.0,420.0,y_original,primary_dependency_group,,0.16650558233783985,0.0,0.0,0.10526315789473684,0.04857142857142857
retraining_reselection,original,dependency_primary,audited,dependency_primary,3141,compact_to_qwen,full_information,anchor,,,,420,71,349,58,13,15,334,0.8169014084507042,0.04297994269340974,0.7945205479452054,0.06541143768987555,347,15,0.043227665706051875,0.06578397786941731,False,841.0,426.0,420.0,y_original,primary_dependency_group,,0.29435865368785513,1.0,1.0,0.7894736842105263,0.04857142857142857
retraining_reselection,original,dependency_primary,audited,dependency_primary,3141,compact_to_qwen,selective_deployable,0.10,0.1,,,420,71,349,16,55,20,329,0.22535211267605634,0.05730659025787966,0.4444444444444444,0.08218591616153102,347,20,0.05763688760806916,0.08265328077456838,False,841.0,426.0,420.0,y_original,primary_dependency_group,0.33524150412979414,0.16420620628674343,0.10093896713615023,0.09285714285714286,0.23684210526315788,0.045714285714285714
retraining_reselection,original,dependency_primary,audited,dependency_primary,3141,compact_to_qwen,selective_deployable,0.25,0.25,,,420,71,349,28,43,26,323,0.39436619718309857,0.07449856733524356,0.5185185185185185,0.10186684887996843,347,26,0.07492795389048991,0.10244518112436252,False,841.0,426.0,420.0,y_original,primary_dependency_group,0.33632245354199103,0.1636409823122267,0.2511737089201878,0.3142857142857143,0.35526315789473684,0.04
retraining_reselection,original,dependency_primary,audited,dependency_primary,3141,compact_to_qwen,selective_deployable,0.50,0.5,,,420,71,349,48,23,21,328,0.676056338028169,0.06017191977077364,0.6956521739130435,0.08549556272192184,347,21,0.06051873198847262,0.08598160936447057,False,841.0,426.0,420.0,y_original,primary_dependency_group,0.3365653320877636,0.27778872943438493,0.5,0.5619047619047619,0.5,0.03428571428571429
retraining_reselection,original,dependency_primary,audited,dependency_primary,3141,rule_compact_to_qwen,cheap_only,anchor,,,,420,71,349,12,59,8,341,0.16901408450704225,0.022922636103151862,0.6,0.04097911629748258,347,8,0.023054755043227664,0.041213101177030344,True,841.0,426.0,420.0,y_original,primary_dependency_group,,0.36023736394021455,0.0,0.0,0.11842105263157894,0.04285714285714286
retraining_reselection,original,dependency_primary,audited,dependency_primary,3141,rule_compact_to_qwen,full_information,anchor,,,,420,71,349,60,11,21,328,0.8450704225352113,0.06017191977077364,0.7407407407407407,0.08549556272192184,347,21,0.06051873198847262,0.08598160936447057,False,841.0,426.0,420.0,y_original,primary_dependency_group,,0.2737144507331976,1.0,1.0,0.8289473684210527,0.04857142857142857
retraining_reselection,original,dependency_primary,audited,dependency_primary,3141,rule_compact_to_qwen,selective_deployable,0.10,0.1,,,420,71,349,25,46,25,324,0.352112676056338,0.07163323782234957,0.5,0.09861396086651453,347,25,0.07204610951008646,0.09917397283798585,False,841.0,426.0,420.0,y_original,primary_dependency_group,0.2075520350543857,0.231478615971452,0.10093896713615023,0.09523809523809523,0.3026315789473684,0.045714285714285714
retraining_reselection,original,dependency_primary,audited,dependency_primary,3141,rule_compact_to_qwen,selective_deployable,0.25,0.25,,,420,71,349,35,36,15,334,0.49295774647887325,0.04297994269340974,0.7,0.06541143768987555,347,15,0.043227665706051875,0.06578397786941731,False,841.0,426.0,420.0,y_original,primary_dependency_group,0.3300879149576994,0.15893017109206029,0.2511737089201878,0.30714285714285716,0.4868421052631579,0.03428571428571429
