family,policy_id,n,positive_n,negative_n,tp,fn,fp,tn,recall,fpr,precision,accuracy,intercept_rate,avg_cost_ms,median_cost_ms,p95_cost_ms,rule_call_rate,compact_call_rate,qwen_call_rate,policy_details_json
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.005781_ch0.6219_q0.5,421,70,351,26,44,22,329,0.37142857142857144,0.06267806267806268,0.5416666666666666,0.8432304038004751,0.11401425178147269,111.48192888242279,1.035116,1407.7604254999999,1.0,0.0831353919239905,0.07838479809976247,"{""compact_high_intercept_threshold"": 0.6218601455306608, ""compact_low_allow_threshold"": 0.0057813970110146325, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.005781_ch0.6219_q1,421,70,351,26,44,20,331,0.37142857142857144,0.05698005698005698,0.5652173913043478,0.8479809976247031,0.10926365795724466,111.48192888242279,1.035116,1407.7604254999999,1.0,0.0831353919239905,0.07838479809976247,"{""compact_high_intercept_threshold"": 0.6218601455306608, ""compact_low_allow_threshold"": 0.0057813970110146325, ""qwen_threshold"": 1.0, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.006242_ch0.009884_q0.5,421,70,351,26,44,26,325,0.37142857142857144,0.07407407407407407,0.5,0.833729216152019,0.12351543942992874,78.97269362114012,1.035116,1407.7604254999999,1.0,0.0831353919239905,0.05463182897862233,"{""compact_high_intercept_threshold"": 0.009883562399772927, ""compact_low_allow_threshold"": 0.006241543400392402, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.006242_ch0.009884_q1,421,70,351,26,44,25,326,0.37142857142857144,0.07122507122507123,0.5098039215686274,0.836104513064133,0.12114014251781473,78.97269362114012,1.035116,1407.7604254999999,1.0,0.0831353919239905,0.05463182897862233,"{""compact_high_intercept_threshold"": 0.009883562399772927, ""compact_low_allow_threshold"": 0.006241543400392402, ""qwen_threshold"": 1.0, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.006242_ch0.01579_q0.5,421,70,351,26,44,22,329,0.37142857142857144,0.06267806267806268,0.5416666666666666,0.8432304038004751,0.11401425178147269,95.22731125178146,1.035116,1407.7604254999999,1.0,0.0831353919239905,0.0665083135391924,"{""compact_high_intercept_threshold"": 0.015788078011246414, ""compact_low_allow_threshold"": 0.006241543400392402, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.006242_ch0.01579_q1,421,70,351,26,44,20,331,0.37142857142857144,0.05698005698005698,0.5652173913043478,0.8479809976247031,0.10926365795724466,95.22731125178146,1.035116,1407.7604254999999,1.0,0.0831353919239905,0.0665083135391924,"{""compact_high_intercept_threshold"": 0.015788078011246414, ""compact_low_allow_threshold"": 0.006241543400392402, ""qwen_threshold"": 1.0, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.006242_ch0.04305_q0.5,421,70,351,26,44,22,329,0.37142857142857144,0.06267806267806268,0.5416666666666666,0.8432304038004751,0.11401425178147269,104.98008183016627,1.035116,1407.7604254999999,1.0,0.0831353919239905,0.07363420427553444,"{""compact_high_intercept_threshold"": 0.04304801925900388, ""compact_low_allow_threshold"": 0.006241543400392402, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.006242_ch0.04305_q1,421,70,351,26,44,20,331,0.37142857142857144,0.05698005698005698,0.5652173913043478,0.8479809976247031,0.10926365795724466,104.98008183016627,1.035116,1407.7604254999999,1.0,0.0831353919239905,0.07363420427553444,"{""compact_high_intercept_threshold"": 0.04304801925900388, ""compact_low_allow_threshold"": 0.006241543400392402, ""qwen_threshold"": 1.0, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.006242_ch0.4674_q0.5,421,70,351,26,44,22,329,0.37142857142857144,0.06267806267806268,0.5416666666666666,0.8432304038004751,0.11401425178147269,108.23100535629453,1.035116,1407.7604254999999,1.0,0.0831353919239905,0.07600950118764846,"{""compact_high_intercept_threshold"": 0.46738710564095515, ""compact_low_allow_threshold"": 0.006241543400392402, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.006242_ch0.4674_q1,421,70,351,26,44,20,331,0.37142857142857144,0.05698005698005698,0.5652173913043478,0.8479809976247031,0.10926365795724466,108.23100535629453,1.035116,1407.7604254999999,1.0,0.0831353919239905,0.07600950118764846,"{""compact_high_intercept_threshold"": 0.46738710564095515, ""compact_low_allow_threshold"": 0.006241543400392402, ""qwen_threshold"": 1.0, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.006242_ch0.6219_q0.5,421,70,351,26,44,22,329,0.37142857142857144,0.06267806267806268,0.5416666666666666,0.8432304038004751,0.11401425178147269,108.23100535629453,1.035116,1407.7604254999999,1.0,0.0831353919239905,0.07600950118764846,"{""compact_high_intercept_threshold"": 0.6218601455306608, ""compact_low_allow_threshold"": 0.006241543400392402, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.006242_ch0.6219_q1,421,70,351,26,44,20,331,0.37142857142857144,0.05698005698005698,0.5652173913043478,0.8479809976247031,0.10926365795724466,108.23100535629453,1.035116,1407.7604254999999,1.0,0.0831353919239905,0.07600950118764846,"{""compact_high_intercept_threshold"": 0.6218601455306608, ""compact_low_allow_threshold"": 0.006241543400392402, ""qwen_threshold"": 1.0, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.007173_ch0.009884_q0.5,421,70,351,25,45,26,325,0.35714285714285715,0.07407407407407407,0.49019607843137253,0.831353919239905,0.12114014251781473,56.216228938242274,1.035116,39.121621000000005,1.0,0.0831353919239905,0.03800475059382423,"{""compact_high_intercept_threshold"": 0.009883562399772927, ""compact_low_allow_threshold"": 0.0071728967886883765, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.007173_ch0.009884_q1,421,70,351,25,45,25,326,0.35714285714285715,0.07122507122507123,0.5,0.833729216152019,0.1187648456057007,56.216228938242274,1.035116,39.121621000000005,1.0,0.0831353919239905,0.03800475059382423,"{""compact_high_intercept_threshold"": 0.009883562399772927, ""compact_low_allow_threshold"": 0.0071728967886883765, ""qwen_threshold"": 1.0, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.007173_ch0.01579_q0.5,421,70,351,25,45,22,329,0.35714285714285715,0.06267806267806268,0.5319148936170213,0.8408551068883611,0.11163895486935867,72.4708465688836,1.035116,39.121621000000005,1.0,0.0831353919239905,0.0498812351543943,"{""compact_high_intercept_threshold"": 0.015788078011246414, ""compact_low_allow_threshold"": 0.0071728967886883765, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.007173_ch0.01579_q1,421,70,351,25,45,20,331,0.35714285714285715,0.05698005698005698,0.5555555555555556,0.8456057007125891,0.10688836104513064,72.4708465688836,1.035116,39.121621000000005,1.0,0.0831353919239905,0.0498812351543943,"{""compact_high_intercept_threshold"": 0.015788078011246414, ""compact_low_allow_threshold"": 0.0071728967886883765, ""qwen_threshold"": 1.0, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.007173_ch0.04305_q0.5,421,70,351,25,45,22,329,0.35714285714285715,0.06267806267806268,0.5319148936170213,0.8408551068883611,0.11163895486935867,82.2236171472684,1.035116,1407.7604254999999,1.0,0.0831353919239905,0.057007125890736345,"{""compact_high_intercept_threshold"": 0.04304801925900388, ""compact_low_allow_threshold"": 0.0071728967886883765, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.007173_ch0.04305_q1,421,70,351,25,45,20,331,0.35714285714285715,0.05698005698005698,0.5555555555555556,0.8456057007125891,0.10688836104513064,82.2236171472684,1.035116,1407.7604254999999,1.0,0.0831353919239905,0.057007125890736345,"{""compact_high_intercept_threshold"": 0.04304801925900388, ""compact_low_allow_threshold"": 0.0071728967886883765, ""qwen_threshold"": 1.0, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.007173_ch0.4674_q0.5,421,70,351,25,45,22,329,0.35714285714285715,0.06267806267806268,0.5319148936170213,0.8408551068883611,0.11163895486935867,85.47454067339666,1.035116,1407.7604254999999,1.0,0.0831353919239905,0.05938242280285035,"{""compact_high_intercept_threshold"": 0.46738710564095515, ""compact_low_allow_threshold"": 0.0071728967886883765, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.007173_ch0.4674_q1,421,70,351,25,45,20,331,0.35714285714285715,0.05698005698005698,0.5555555555555556,0.8456057007125891,0.10688836104513064,85.47454067339666,1.035116,1407.7604254999999,1.0,0.0831353919239905,0.05938242280285035,"{""compact_high_intercept_threshold"": 0.46738710564095515, ""compact_low_allow_threshold"": 0.0071728967886883765, ""qwen_threshold"": 1.0, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.007173_ch0.6219_q0.5,421,70,351,25,45,22,329,0.35714285714285715,0.06267806267806268,0.5319148936170213,0.8408551068883611,0.11163895486935867,85.47454067339666,1.035116,1407.7604254999999,1.0,0.0831353919239905,0.05938242280285035,"{""compact_high_intercept_threshold"": 0.6218601455306608, ""compact_low_allow_threshold"": 0.0071728967886883765, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.007173_ch0.6219_q1,421,70,351,25,45,20,331,0.35714285714285715,0.05698005698005698,0.5555555555555556,0.8456057007125891,0.10688836104513064,85.47454067339666,1.035116,1407.7604254999999,1.0,0.0831353919239905,0.05938242280285035,"{""compact_high_intercept_threshold"": 0.6218601455306608, ""compact_low_allow_threshold"": 0.0071728967886883765, ""qwen_threshold"": 1.0, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.009102_ch0.009884_q0.5,421,70,351,20,50,25,326,0.2857142857142857,0.07122507122507123,0.4444444444444444,0.8218527315914489,0.10688836104513064,7.452376046318291,1.035116,39.121621000000005,1.0,0.0831353919239905,0.0023752969121140144,"{""compact_high_intercept_threshold"": 0.009883562399772927, ""compact_low_allow_threshold"": 0.009101854637265205, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.009102_ch0.009884_q1,421,70,351,20,50,25,326,0.2857142857142857,0.07122507122507123,0.4444444444444444,0.8218527315914489,0.10688836104513064,7.452376046318291,1.035116,39.121621000000005,1.0,0.0831353919239905,0.0023752969121140144,"{""compact_high_intercept_threshold"": 0.009883562399772927, ""compact_low_allow_threshold"": 0.009101854637265205, ""qwen_threshold"": 1.0000000000000002, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.009102_ch0.01579_q0.5,421,70,351,20,50,21,330,0.2857142857142857,0.05982905982905983,0.4878048780487805,0.831353919239905,0.09738717339667459,23.70699367695962,1.035116,39.121621000000005,1.0,0.0831353919239905,0.014251781472684086,"{""compact_high_intercept_threshold"": 0.015788078011246414, ""compact_low_allow_threshold"": 0.009101854637265205, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.009102_ch0.01579_q1,421,70,351,20,50,20,331,0.2857142857142857,0.05698005698005698,0.5,0.833729216152019,0.09501187648456057,23.70699367695962,1.035116,39.121621000000005,1.0,0.0831353919239905,0.014251781472684086,"{""compact_high_intercept_threshold"": 0.015788078011246414, ""compact_low_allow_threshold"": 0.009101854637265205, ""qwen_threshold"": 1.0000000000000002, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.009102_ch0.04305_q0.5,421,70,351,20,50,21,330,0.2857142857142857,0.05982905982905983,0.4878048780487805,0.831353919239905,0.09738717339667459,33.45976425534442,1.035116,39.121621000000005,1.0,0.0831353919239905,0.021377672209026127,"{""compact_high_intercept_threshold"": 0.04304801925900388, ""compact_low_allow_threshold"": 0.009101854637265205, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.009102_ch0.04305_q1,421,70,351,20,50,20,331,0.2857142857142857,0.05698005698005698,0.5,0.833729216152019,0.09501187648456057,33.45976425534442,1.035116,39.121621000000005,1.0,0.0831353919239905,0.021377672209026127,"{""compact_high_intercept_threshold"": 0.04304801925900388, ""compact_low_allow_threshold"": 0.009101854637265205, ""qwen_threshold"": 1.0, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.009102_ch0.4674_q0.5,421,70,351,20,50,21,330,0.2857142857142857,0.05982905982905983,0.4878048780487805,0.831353919239905,0.09738717339667459,36.710687781472686,1.035116,39.121621000000005,1.0,0.0831353919239905,0.023752969121140142,"{""compact_high_intercept_threshold"": 0.46738710564095515, ""compact_low_allow_threshold"": 0.009101854637265205, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.009102_ch0.4674_q1,421,70,351,20,50,20,331,0.2857142857142857,0.05698005698005698,0.5,0.833729216152019,0.09501187648456057,36.710687781472686,1.035116,39.121621000000005,1.0,0.0831353919239905,0.023752969121140142,"{""compact_high_intercept_threshold"": 0.46738710564095515, ""compact_low_allow_threshold"": 0.009101854637265205, ""qwen_threshold"": 1.0, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.009102_ch0.6219_q0.5,421,70,351,20,50,21,330,0.2857142857142857,0.05982905982905983,0.4878048780487805,0.831353919239905,0.09738717339667459,36.710687781472686,1.035116,39.121621000000005,1.0,0.0831353919239905,0.023752969121140142,"{""compact_high_intercept_threshold"": 0.6218601455306608, ""compact_low_allow_threshold"": 0.009101854637265205, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.5934_cl0.009102_ch0.6219_q1,421,70,351,20,50,20,331,0.2857142857142857,0.05698005698005698,0.5,0.833729216152019,0.09501187648456057,36.710687781472686,1.035116,39.121621000000005,1.0,0.0831353919239905,0.023752969121140142,"{""compact_high_intercept_threshold"": 0.6218601455306608, ""compact_low_allow_threshold"": 0.009101854637265205, ""qwen_threshold"": 1.0, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.7498_cl0.005246_ch0.009884_q0.5,421,70,351,24,46,19,332,0.34285714285714286,0.05413105413105413,0.5581395348837209,0.8456057007125891,0.1021377672209026,119.34077730047507,1.035116,1407.7604254999999,1.0,0.1187648456057007,0.0831353919239905,"{""compact_high_intercept_threshold"": 0.009883562399772927, ""compact_low_allow_threshold"": 0.005245877604465932, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.7498301045120662, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.7498_cl0.005246_ch0.009884_q1,421,70,351,24,46,18,333,0.34285714285714286,0.05128205128205128,0.5714285714285714,0.8479809976247031,0.0997624703087886,119.34077730047507,1.035116,1407.7604254999999,1.0,0.1187648456057007,0.0831353919239905,"{""compact_high_intercept_threshold"": 0.009883562399772927, ""compact_low_allow_threshold"": 0.005245877604465932, ""qwen_threshold"": 1.0, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.7498301045120662, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.7498_cl0.005246_ch0.01579_q0.5,421,70,351,24,46,13,338,0.34285714285714286,0.037037037037037035,0.6486486486486487,0.8598574821852731,0.08788598574821853,148.59908903562945,1.035116,1407.7604254999999,1.0,0.1187648456057007,0.10451306413301663,"{""compact_high_intercept_threshold"": 0.015788078011246414, ""compact_low_allow_threshold"": 0.005245877604465932, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.7498301045120662, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.7498_cl0.005246_ch0.01579_q1,421,70,351,24,46,11,340,0.34285714285714286,0.03133903133903134,0.6857142857142857,0.8646080760095012,0.0831353919239905,148.59908903562945,1.035116,1407.7604254999999,1.0,0.1187648456057007,0.10451306413301663,"{""compact_high_intercept_threshold"": 0.015788078011246414, ""compact_low_allow_threshold"": 0.005245877604465932, ""qwen_threshold"": 1.0, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.7498301045120662, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.7498_cl0.005246_ch0.04305_q0.5,421,70,351,24,46,13,338,0.34285714285714286,0.037037037037037035,0.6486486486486487,0.8598574821852731,0.08788598574821853,161.6027831401425,1.035116,1407.7604254999999,1.0,0.1187648456057007,0.11401425178147269,"{""compact_high_intercept_threshold"": 0.04304801925900388, ""compact_low_allow_threshold"": 0.005245877604465932, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.7498301045120662, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.7498_cl0.005246_ch0.04305_q1,421,70,351,24,46,11,340,0.34285714285714286,0.03133903133903134,0.6857142857142857,0.8646080760095012,0.0831353919239905,161.6027831401425,1.035116,1407.7604254999999,1.0,0.1187648456057007,0.11401425178147269,"{""compact_high_intercept_threshold"": 0.04304801925900388, ""compact_low_allow_threshold"": 0.005245877604465932, ""qwen_threshold"": 1.0, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.7498301045120662, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.7498_cl0.005246_ch0.4674_q0.5,421,70,351,24,46,13,338,0.34285714285714286,0.037037037037037035,0.6486486486486487,0.8598574821852731,0.08788598574821853,164.85370666627077,1.035116,1407.7604254999999,1.0,0.1187648456057007,0.1163895486935867,"{""compact_high_intercept_threshold"": 0.46738710564095515, ""compact_low_allow_threshold"": 0.005245877604465932, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.7498301045120662, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.7498_cl0.005246_ch0.4674_q1,421,70,351,24,46,11,340,0.34285714285714286,0.03133903133903134,0.6857142857142857,0.8646080760095012,0.0831353919239905,164.85370666627077,1.035116,1407.7604254999999,1.0,0.1187648456057007,0.1163895486935867,"{""compact_high_intercept_threshold"": 0.46738710564095515, ""compact_low_allow_threshold"": 0.005245877604465932, ""qwen_threshold"": 1.0, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.7498301045120662, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.7498_cl0.005246_ch0.6219_q0.5,421,70,351,24,46,13,338,0.34285714285714286,0.037037037037037035,0.6486486486486487,0.8598574821852731,0.08788598574821853,164.85370666627077,1.035116,1407.7604254999999,1.0,0.1187648456057007,0.1163895486935867,"{""compact_high_intercept_threshold"": 0.6218601455306608, ""compact_low_allow_threshold"": 0.005245877604465932, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.7498301045120662, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.7498_cl0.005246_ch0.6219_q1,421,70,351,24,46,11,340,0.34285714285714286,0.03133903133903134,0.6857142857142857,0.8646080760095012,0.0831353919239905,164.85370666627077,1.035116,1407.7604254999999,1.0,0.1187648456057007,0.1163895486935867,"{""compact_high_intercept_threshold"": 0.6218601455306608, ""compact_low_allow_threshold"": 0.005245877604465932, ""qwen_threshold"": 1.0, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.7498301045120662, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.7498_cl0.005781_ch0.009884_q0.5,421,70,351,24,46,19,332,0.34285714285714286,0.05413105413105413,0.5581395348837209,0.8456057007125891,0.1021377672209026,116.0898537743468,1.035116,1407.7604254999999,1.0,0.1187648456057007,0.08076009501187649,"{""compact_high_intercept_threshold"": 0.009883562399772927, ""compact_low_allow_threshold"": 0.0057813970110146325, ""qwen_threshold"": 0.5, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.7498301045120662, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.7498_cl0.005781_ch0.009884_q1,421,70,351,24,46,18,333,0.34285714285714286,0.05128205128205128,0.5714285714285714,0.8479809976247031,0.0997624703087886,116.0898537743468,1.035116,1407.7604254999999,1.0,0.1187648456057007,0.08076009501187649,"{""compact_high_intercept_threshold"": 0.009883562399772927, ""compact_low_allow_threshold"": 0.0057813970110146325, ""qwen_threshold"": 1.0, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; Qwen only for unresolved examples"", ""rule_high_intercept_threshold"": 0.7498301045120662, ""rule_low_allow_threshold"": 0.3148451323439172}"
