family,policy_id,selection_split,n,positives,negatives,tp,fp,tn,fn,recall,fpr,precision,intercept_rate,avg_cost_ms,median_cost_ms,p95_cost_ms,normalized_avg_cost_vs_rule,normalized_median_cost_vs_rule,policy_details_json
learned_stacker_router,learned_router_low0.3668_high0.6937_final0.5329,policy_selection,421,72,349,57,34,315,15,0.7916666666666666,0.09742120343839542,0.6263736263736264,0.2161520190023753,185.4597801152416,150.14786212488218,472.7132825623386,190.95960776938963,154.60051144762213,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""judge_unsafe_score""], ""route"": ""run rule and compact; allow/intercept if cheap router confident; otherwise run judge and full stacker"", ""router_high_intercept_threshold"": 0.6937339008284665, ""router_low_allow_threshold"": 0.366796223357278, ""stacker_final_threshold"": 0.5329140904938225}"
cheapest_monitor_only,rule_only_t_0.38120502,policy_selection,421,72,349,23,35,314,49,0.3194444444444444,0.10028653295128939,0.39655172413793105,0.1377672209026128,1.2853356223261831,0.9152369999583243,3.2601750000367247,1.3234523740884168,0.942378441403701,"{""monitor"": ""rule_filter_v1"", ""threshold"": 0.38120501563149356}"
cost_tuned_cascade,cascade_rl0.3148_rh0.3812_cl0.009102_ch0.01579_j0.1949,policy_selection,421,72,349,24,35,314,48,0.3333333333333333,0.10028653295128939,0.4067796610169492,0.14014251781472684,3.338185948930798,0.9267259999887756,4.030061999969803,3.4371801749846074,0.9542081488373786,"{""compact_high_intercept_threshold"": 0.015788078011246414, ""compact_low_allow_threshold"": 0.009101854637265205, ""judge_threshold"": 0.19489912837743753, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.38120501563149356, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.3812_cl0.009102_ch0.01579_j0.2844,policy_selection,421,72,349,24,35,314,48,0.3333333333333333,0.10028653295128939,0.4067796610169492,0.14014251781472684,3.338185948930798,0.9267259999887756,4.030061999969803,3.4371801749846074,0.9542081488373786,"{""compact_high_intercept_threshold"": 0.015788078011246414, ""compact_low_allow_threshold"": 0.009101854637265205, ""judge_threshold"": 0.28440535068512, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.38120501563149356, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.3812_cl0.009102_ch0.01579_j0.52,policy_selection,421,72,349,24,35,314,48,0.3333333333333333,0.10028653295128939,0.4067796610169492,0.14014251781472684,3.338185948930798,0.9267259999887756,4.030061999969803,3.4371801749846074,0.9542081488373786,"{""compact_high_intercept_threshold"": 0.015788078011246414, ""compact_low_allow_threshold"": 0.009101854637265205, ""judge_threshold"": 0.5200446903705598, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.38120501563149356, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.3812_cl0.009102_ch0.01579_j0.7365,policy_selection,421,72,349,24,35,314,48,0.3333333333333333,0.10028653295128939,0.4067796610169492,0.14014251781472684,3.338185948930798,0.9267259999887756,4.030061999969803,3.4371801749846074,0.9542081488373786,"{""compact_high_intercept_threshold"": 0.015788078011246414, ""compact_low_allow_threshold"": 0.009101854637265205, ""judge_threshold"": 0.736463671922683, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.38120501563149356, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.3812_cl0.007173_ch0.01579_j0.1949,policy_selection,421,72,349,26,35,314,46,0.3611111111111111,0.10028653295128939,0.4262295081967213,0.14489311163895488,9.541789896674702,0.9267259999887756,4.108829999950103,9.82475259570946,0.9542081488373786,"{""compact_high_intercept_threshold"": 0.015788078011246414, ""compact_low_allow_threshold"": 0.0071728967886883765, ""judge_threshold"": 0.19489912837743753, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.38120501563149356, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.3812_cl0.007173_ch0.01579_j0.2844,policy_selection,421,72,349,26,35,314,46,0.3611111111111111,0.10028653295128939,0.4262295081967213,0.14489311163895488,9.541789896674702,0.9267259999887756,4.108829999950103,9.82475259570946,0.9542081488373786,"{""compact_high_intercept_threshold"": 0.015788078011246414, ""compact_low_allow_threshold"": 0.0071728967886883765, ""judge_threshold"": 0.28440535068512, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.38120501563149356, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0_rh0.5934_cl0.009102_ch0.4674_j0.1949,policy_selection,421,72,349,37,35,314,35,0.5138888888888888,0.10028653295128939,0.5138888888888888,0.171021377672209,74.44188526607171,4.798807562494289,427.76977656247084,76.64946654843304,4.941116663274744,"{""compact_high_intercept_threshold"": 0.46738710564095515, ""compact_low_allow_threshold"": 0.009101854637265205, ""judge_threshold"": 0.19489912837743753, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.0}"
cost_tuned_cascade,cascade_rl0_rh0.5934_cl0.009102_ch0.6219_j0.1949,policy_selection,421,72,349,37,35,314,35,0.5138888888888888,0.10028653295128939,0.5138888888888888,0.171021377672209,74.44188526607171,4.798807562494289,427.76977656247084,76.64946654843304,4.941116663274744,"{""compact_high_intercept_threshold"": 0.6218601455306608, ""compact_low_allow_threshold"": 0.009101854637265205, ""judge_threshold"": 0.19489912837743753, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.0}"
learned_stacker_router,learned_router_low0.3682_high0.5933_final0.9112,policy_selection,421,72,349,41,35,314,31,0.5694444444444444,0.10028653295128939,0.5394736842105263,0.18052256532066507,110.77773103210421,7.20634768750017,437.9877127498304,114.06285532274856,7.420052622729206,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""judge_unsafe_score""], ""route"": ""run rule and compact; allow/intercept if cheap router confident; otherwise run judge and full stacker"", ""router_high_intercept_threshold"": 0.5932780305341988, ""router_low_allow_threshold"": 0.36823149172582637, ""stacker_final_threshold"": 0.9112237693305377}"
cost_tuned_cascade,cascade_rl0_rh0.3812_cl0.009102_ch0.4674_j0.52,policy_selection,421,72,349,37,36,313,35,0.5138888888888888,0.10315186246418338,0.5068493150684932,0.17339667458432304,66.45824567996604,4.669413750050921,409.8866012497382,68.42907136092889,4.807885664852241,"{""compact_high_intercept_threshold"": 0.46738710564095515, ""compact_low_allow_threshold"": 0.009101854637265205, ""judge_threshold"": 0.5200446903705598, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.38120501563149356, ""rule_low_allow_threshold"": 0.0}"
cost_tuned_cascade,cascade_rl0_rh0.3812_cl0.009102_ch0.6219_j0.52,policy_selection,421,72,349,37,36,313,35,0.5138888888888888,0.10315186246418338,0.5068493150684932,0.17339667458432304,66.45824567996604,4.669413750050921,409.8866012497382,68.42907136092889,4.807885664852241,"{""compact_high_intercept_threshold"": 0.6218601455306608, ""compact_low_allow_threshold"": 0.009101854637265205, ""judge_threshold"": 0.5200446903705598, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.38120501563149356, ""rule_low_allow_threshold"": 0.0}"
learned_stacker_router,learned_router_low0.3723_high0.7676_final0.3126,policy_selection,421,72,349,42,36,313,30,0.5833333333333334,0.10315186246418338,0.5384615384615384,0.18527315914489312,108.29410619600404,6.182598312548748,439.4977083124161,111.50557835275916,6.365943861393438,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""judge_unsafe_score""], ""route"": ""run rule and compact; allow/intercept if cheap router confident; otherwise run judge and full stacker"", ""router_high_intercept_threshold"": 0.7675510316964942, ""router_low_allow_threshold"": 0.37227154785834776, ""stacker_final_threshold"": 0.31262791623220726}"
cost_tuned_cascade,cascade_rl0_rh0.3812_cl0.007173_ch0.4674_j0.52,policy_selection,421,72,349,43,36,313,29,0.5972222222222222,0.10315186246418338,0.5443037974683544,0.1876484560570071,109.91514449231799,5.290444066766516,447.50829162464356,113.17468869598787,5.447332695465664,"{""compact_high_intercept_threshold"": 0.46738710564095515, ""compact_low_allow_threshold"": 0.0071728967886883765, ""judge_threshold"": 0.5200446903705598, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.38120501563149356, ""rule_low_allow_threshold"": 0.0}"
cost_tuned_cascade,cascade_rl0_rh0.3812_cl0.007173_ch0.6219_j0.52,policy_selection,421,72,349,43,36,313,29,0.5972222222222222,0.10315186246418338,0.5443037974683544,0.1876484560570071,109.91514449231799,5.290444066766516,447.50829162464356,113.17468869598787,5.447332695465664,"{""compact_high_intercept_threshold"": 0.6218601455306608, ""compact_low_allow_threshold"": 0.0071728967886883765, ""judge_threshold"": 0.5200446903705598, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.38120501563149356, ""rule_low_allow_threshold"": 0.0}"
cost_tuned_cascade,cascade_rl0_rh0.7498_cl0.006242_ch0.04305_j0.2844,policy_selection,421,72,349,50,36,313,22,0.6944444444444444,0.10315186246418338,0.5813953488372093,0.2042755344418052,166.70394486464704,141.87199212486235,472.7132825623386,171.64756641672935,146.0792197251137,"{""compact_high_intercept_threshold"": 0.04304801925900388, ""compact_low_allow_threshold"": 0.006241543400392402, ""judge_threshold"": 0.28440535068512, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.7498301045120662, ""rule_low_allow_threshold"": 0.0}"
cost_tuned_cascade,cascade_rl0_rh0.5934_cl0.009102_ch0.04305_j0.2844,policy_selection,421,72,349,34,37,312,38,0.4722222222222222,0.10601719197707736,0.4788732394366197,0.16864608076009502,65.90453981238976,4.779851312505912,409.8866012497382,67.85894529248282,4.921598263865935,"{""compact_high_intercept_threshold"": 0.04304801925900388, ""compact_low_allow_threshold"": 0.009101854637265205, ""judge_threshold"": 0.28440535068512, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.0}"
learned_stacker_router,learned_router_low0.3682_high0.8336_final0.3126,policy_selection,421,72,349,51,37,312,21,0.7083333333333334,0.10601719197707736,0.5795454545454546,0.20902612826603326,150.15592002260018,98.07313968735798,483.1976326249503,154.6088083030736,100.9815080971905,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""judge_unsafe_score""], ""route"": ""run rule and compact; allow/intercept if cheap router confident; otherwise run judge and full stacker"", ""router_high_intercept_threshold"": 0.8336125086029859, ""router_low_allow_threshold"": 0.36823149172582637, ""stacker_final_threshold"": 0.31262791623220726}"
cost_tuned_cascade,cascade_rl0_rh0.5934_cl0.006242_ch0.4674_j0.2844,policy_selection,421,72,349,53,37,312,19,0.7361111111111112,0.10601719197707736,0.5888888888888889,0.21377672209026127,166.83635340384126,143.75369624978873,472.7132825623386,171.78390154391505,148.0167259672256,"{""compact_high_intercept_threshold"": 0.46738710564095515, ""compact_low_allow_threshold"": 0.006241543400392402, ""judge_threshold"": 0.28440535068512, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.0}"
cost_tuned_cascade,cascade_rl0_rh0.5934_cl0.006242_ch0.6219_j0.2844,policy_selection,421,72,349,53,37,312,19,0.7361111111111112,0.10601719197707736,0.5888888888888889,0.21377672209026127,166.83635340384126,143.75369624978873,472.7132825623386,171.78390154391505,148.0167259672256,"{""compact_high_intercept_threshold"": 0.6218601455306608, ""compact_low_allow_threshold"": 0.006241543400392402, ""judge_threshold"": 0.28440535068512, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.0}"
learned_stacker_router,learned_router_low0.3676_high0.8336_final0.3126,policy_selection,421,72,349,55,37,312,17,0.7638888888888888,0.10601719197707736,0.5978260869565217,0.21852731591448932,168.83575456891782,141.4309316876654,489.1475792499733,173.8425951432466,145.62507959814175,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""judge_unsafe_score""], ""route"": ""run rule and compact; allow/intercept if cheap router confident; otherwise run judge and full stacker"", ""router_high_intercept_threshold"": 0.8336125086029859, ""router_low_allow_threshold"": 0.3675944029842896, ""stacker_final_threshold"": 0.31262791623220726}"
cost_tuned_cascade,cascade_rl0.3148_rh0.3812_cl0.009102_ch0.009884_j0.1949,policy_selection,421,72,349,24,38,311,48,0.3333333333333333,0.10888252148997135,0.3870967741935484,0.14726840855106887,1.6838724168623553,0.9267259999887756,3.954393000071832,1.7338078156780017,0.9542081488373786,"{""compact_high_intercept_threshold"": 0.009883562399772927, ""compact_low_allow_threshold"": 0.009101854637265205, ""judge_threshold"": 0.19489912837743753, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.38120501563149356, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.3812_cl0.009102_ch0.009884_j0.2844,policy_selection,421,72,349,24,38,311,48,0.3333333333333333,0.10888252148997135,0.3870967741935484,0.14726840855106887,1.6838724168623553,0.9267259999887756,3.954393000071832,1.7338078156780017,0.9542081488373786,"{""compact_high_intercept_threshold"": 0.009883562399772927, ""compact_low_allow_threshold"": 0.009101854637265205, ""judge_threshold"": 0.28440535068512, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.38120501563149356, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.3812_cl0.009102_ch0.009884_j0.52,policy_selection,421,72,349,24,38,311,48,0.3333333333333333,0.10888252148997135,0.3870967741935484,0.14726840855106887,1.6838724168623553,0.9267259999887756,3.954393000071832,1.7338078156780017,0.9542081488373786,"{""compact_high_intercept_threshold"": 0.009883562399772927, ""compact_low_allow_threshold"": 0.009101854637265205, ""judge_threshold"": 0.5200446903705598, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.38120501563149356, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.3812_cl0.009102_ch0.009884_j0.7365,policy_selection,421,72,349,24,38,311,48,0.3333333333333333,0.10888252148997135,0.3870967741935484,0.14726840855106887,1.6838724168623553,0.9267259999887756,3.954393000071832,1.7338078156780017,0.9542081488373786,"{""compact_high_intercept_threshold"": 0.009883562399772927, ""compact_low_allow_threshold"": 0.009101854637265205, ""judge_threshold"": 0.736463671922683, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.38120501563149356, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.3812_cl0.007173_ch0.009884_j0.1949,policy_selection,421,72,349,26,38,311,46,0.3611111111111111,0.10888252148997135,0.40625,0.15201900237529692,7.88747636460626,0.9267259999887756,4.030061999969803,8.121380236402857,0.9542081488373786,"{""compact_high_intercept_threshold"": 0.009883562399772927, ""compact_low_allow_threshold"": 0.0071728967886883765, ""judge_threshold"": 0.19489912837743753, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.38120501563149356, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0.3148_rh0.3812_cl0.007173_ch0.009884_j0.2844,policy_selection,421,72,349,26,38,311,46,0.3611111111111111,0.10888252148997135,0.40625,0.15201900237529692,7.88747636460626,0.9267259999887756,4.030061999969803,8.121380236402857,0.9542081488373786,"{""compact_high_intercept_threshold"": 0.009883562399772927, ""compact_low_allow_threshold"": 0.0071728967886883765, ""judge_threshold"": 0.28440535068512, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.38120501563149356, ""rule_low_allow_threshold"": 0.3148451323439172}"
cost_tuned_cascade,cascade_rl0_rh0.5934_cl0.007173_ch0.04305_j0.2844,policy_selection,421,72,349,45,39,310,27,0.625,0.11174785100286533,0.5357142857142857,0.1995249406175772,113.6115934727222,5.376191500047867,447.50829162464356,116.98075622717406,5.535622977145411,"{""compact_high_intercept_threshold"": 0.04304801925900388, ""compact_low_allow_threshold"": 0.0071728967886883765, ""judge_threshold"": 0.28440535068512, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.0}"
cost_tuned_cascade,cascade_rl0_rh0.7498_cl0.009102_ch0.01579_j0.52,policy_selection,421,72,349,31,40,309,41,0.4305555555555556,0.11461318051575932,0.43661971830985913,0.16864608076009502,49.637509807640036,4.768774000012854,344.1729841248815,51.10951494510686,4.910192452603251,"{""compact_high_intercept_threshold"": 0.015788078011246414, ""compact_low_allow_threshold"": 0.009101854637265205, ""judge_threshold"": 0.5200446903705598, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.7498301045120662, ""rule_low_allow_threshold"": 0.0}"
learned_stacker_router,learned_router_low0.3723_high0.6937_final0.3126,policy_selection,421,72,349,43,40,309,29,0.5972222222222222,0.11461318051575932,0.5180722891566265,0.19714964370546317,98.03689052617293,5.855991687511164,414.8632832496588,100.94418396363676,6.029651685411636,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""judge_unsafe_score""], ""route"": ""run rule and compact; allow/intercept if cheap router confident; otherwise run judge and full stacker"", ""router_high_intercept_threshold"": 0.6937339008284665, ""router_low_allow_threshold"": 0.37227154785834776, ""stacker_final_threshold"": 0.31262791623220726}"
cost_tuned_cascade,cascade_rl0_rh0.7498_cl0.007173_ch0.04305_j0.1949,policy_selection,421,72,349,47,40,309,25,0.6527777777777778,0.11461318051575932,0.5402298850574713,0.20665083135391923,120.11087547984751,5.624902812570554,466.31957906262755,123.67277506862905,5.791709847612045,"{""compact_high_intercept_threshold"": 0.04304801925900388, ""compact_low_allow_threshold"": 0.0071728967886883765, ""judge_threshold"": 0.19489912837743753, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.7498301045120662, ""rule_low_allow_threshold"": 0.0}"
learned_stacker_router,learned_router_low0.3682_high0.7676_final0.3126,policy_selection,421,72,349,51,40,309,21,0.7083333333333334,0.11461318051575932,0.5604395604395604,0.2161520190023753,137.62692897747036,80.20377637519971,477.73234237472195,141.70826882094164,82.58222709374003,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""judge_unsafe_score""], ""route"": ""run rule and compact; allow/intercept if cheap router confident; otherwise run judge and full stacker"", ""router_high_intercept_threshold"": 0.7675510316964942, ""router_low_allow_threshold"": 0.36823149172582637, ""stacker_final_threshold"": 0.31262791623220726}"
learned_stacker_router,learned_router_low0.3676_high0.7676_final0.3126,policy_selection,421,72,349,55,40,309,17,0.7638888888888888,0.11461318051575932,0.5789473684210527,0.22565320665083136,156.30676352378802,129.98822862479642,478.21254868752305,160.94205566111464,133.84304207308227,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""judge_unsafe_score""], ""route"": ""run rule and compact; allow/intercept if cheap router confident; otherwise run judge and full stacker"", ""router_high_intercept_threshold"": 0.7675510316964942, ""router_low_allow_threshold"": 0.3675944029842896, ""stacker_final_threshold"": 0.31262791623220726}"
cost_tuned_cascade,cascade_rl0_rh0.5934_cl0.005781_ch0.4674_j0.2844,policy_selection,421,72,349,58,40,309,14,0.8055555555555556,0.11461318051575932,0.5918367346938775,0.2327790973871734,179.2666390261694,149.5544594998819,472.7132825623386,184.58280848441882,153.9895114105846,"{""compact_high_intercept_threshold"": 0.46738710564095515, ""compact_low_allow_threshold"": 0.0057813970110146325, ""judge_threshold"": 0.28440535068512, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.0}"
cost_tuned_cascade,cascade_rl0_rh0.5934_cl0.005781_ch0.6219_j0.2844,policy_selection,421,72,349,58,40,309,14,0.8055555555555556,0.11461318051575932,0.5918367346938775,0.2327790973871734,179.2666390261694,149.5544594998819,472.7132825623386,184.58280848441882,153.9895114105846,"{""compact_high_intercept_threshold"": 0.6218601455306608, ""compact_low_allow_threshold"": 0.0057813970110146325, ""judge_threshold"": 0.28440535068512, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.0}"
cost_tuned_cascade,cascade_rl0_rh0.5934_cl0.009102_ch0.04305_j0.1949,policy_selection,421,72,349,37,41,308,35,0.5138888888888888,0.1174785100286533,0.47435897435897434,0.18527315914489312,65.90453981238976,4.779851312505912,409.8866012497382,67.85894529248282,4.921598263865935,"{""compact_high_intercept_threshold"": 0.04304801925900388, ""compact_low_allow_threshold"": 0.009101854637265205, ""judge_threshold"": 0.19489912837743753, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.0}"
learned_stacker_router,learned_router_low0.3723_high0.5933_final0.5329,policy_selection,421,72,349,40,42,307,32,0.5555555555555556,0.12034383954154727,0.4878048780487805,0.19477434679334918,81.44490825063794,5.608641812528958,370.34412056245003,83.86016485456612,5.774966626046963,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""judge_unsafe_score""], ""route"": ""run rule and compact; allow/intercept if cheap router confident; otherwise run judge and full stacker"", ""router_high_intercept_threshold"": 0.5932780305341988, ""router_low_allow_threshold"": 0.37227154785834776, ""stacker_final_threshold"": 0.5329140904938225}"
cost_tuned_cascade,cascade_rl0_rh0.5934_cl0.007173_ch0.4674_j0.1949,policy_selection,421,72,349,50,42,307,22,0.6944444444444444,0.12034383954154727,0.5434782608695652,0.21852731591448932,122.14893892640417,5.624376499966388,465.3320094372333,125.7712774831243,5.791167927156877,"{""compact_high_intercept_threshold"": 0.46738710564095515, ""compact_low_allow_threshold"": 0.0071728967886883765, ""judge_threshold"": 0.19489912837743753, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.0}"
cost_tuned_cascade,cascade_rl0_rh0.5934_cl0.007173_ch0.6219_j0.1949,policy_selection,421,72,349,50,42,307,22,0.6944444444444444,0.12034383954154727,0.5434782608695652,0.21852731591448932,122.14893892640417,5.624376499966388,465.3320094372333,125.7712774831243,5.791167927156877,"{""compact_high_intercept_threshold"": 0.6218601455306608, ""compact_low_allow_threshold"": 0.0071728967886883765, ""judge_threshold"": 0.19489912837743753, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.5934303402594009, ""rule_low_allow_threshold"": 0.0}"
learned_stacker_router,learned_router_low0.3672_high0.7676_final0.3126,policy_selection,421,72,349,58,43,306,14,0.8055555555555556,0.12320916905444126,0.5742574257425742,0.23990498812351543,177.10851804160652,150.14786212488218,478.21254868752305,182.3606882140565,154.60051144762213,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""judge_unsafe_score""], ""route"": ""run rule and compact; allow/intercept if cheap router confident; otherwise run judge and full stacker"", ""router_high_intercept_threshold"": 0.7675510316964942, ""router_low_allow_threshold"": 0.3672207724173855, ""stacker_final_threshold"": 0.31262791623220726}"
cost_tuned_cascade,cascade_rl0_rh0.9219_cl0.009102_ch0.01579_j0.1949,policy_selection,421,72,349,33,44,305,39,0.4583333333333333,0.12607449856733524,0.42857142857142855,0.1828978622327791,55.05561350464133,4.827526374995728,350.8503103127225,56.688293029445894,4.970687134928864,"{""compact_high_intercept_threshold"": 0.015788078011246414, ""compact_low_allow_threshold"": 0.009101854637265205, ""judge_threshold"": 0.19489912837743753, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.9218579568600582, ""rule_low_allow_threshold"": 0.0}"
cost_tuned_cascade,cascade_rl0_rh0.3812_cl0.009102_ch0.04305_j0.52,policy_selection,421,72,349,37,44,305,35,0.5138888888888888,0.12607449856733524,0.4567901234567901,0.19239904988123516,60.05927119778066,4.595204250037455,382.96715406229964,61.84033467373365,4.731475474963476,"{""compact_high_intercept_threshold"": 0.04304801925900388, ""compact_low_allow_threshold"": 0.009101854637265205, ""judge_threshold"": 0.5200446903705598, ""route"": ""rule allow/intercept bands; compact allow/intercept bands; judge only for unresolved examples"", ""rule_high_intercept_threshold"": 0.38120501563149356, ""rule_low_allow_threshold"": 0.0}"
learned_stacker_router,learned_router_low0.3682_high0.5933_final0.5329,policy_selection,421,72,349,47,44,305,25,0.6527777777777778,0.12607449856733524,0.5164835164835165,0.2161520190023753,110.77773103210421,7.20634768750017,437.9877127498304,114.06285532274856,7.420052622729206,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""judge_unsafe_score""], ""route"": ""run rule and compact; allow/intercept if cheap router confident; otherwise run judge and full stacker"", ""router_high_intercept_threshold"": 0.5932780305341988, ""router_low_allow_threshold"": 0.36823149172582637, ""stacker_final_threshold"": 0.5329140904938225}"
learned_stacker_router,learned_router_low0.3682_high0.6937_final0.3126,policy_selection,421,72,349,52,44,305,20,0.7222222222222222,0.12607449856733524,0.5416666666666666,0.22802850356294538,127.36971330763923,16.17383737496425,465.3320094372333,131.1468744318192,16.65347408117218,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""judge_unsafe_score""], ""route"": ""run rule and compact; allow/intercept if cheap router confident; otherwise run judge and full stacker"", ""router_high_intercept_threshold"": 0.6937339008284665, ""router_low_allow_threshold"": 0.36823149172582637, ""stacker_final_threshold"": 0.31262791623220726}"
