policy,requested_budget,acquired_n,acquisition_rate,decision_loss,accuracy,total_risk_with_cost,fpr,recall,fnr,decision_loss_reduction_vs_never,context_a_acquisition_rate,context_b_acquisition_rate,oracle_value_captured_per_example,seed
oracle_decision_value,0.6,7200,0.6,0.11691666666666667,0.8830833333333333,0.12891666666666668,0.11925692486316139,0.8854463238988444,0.11455367610115563,0.09883333333333333,1.0,0.2102665350444225,0.09618906139529652,15
learned_value,0.6,7200,0.6,0.11691666666666667,0.8830833333333333,0.12891666666666668,0.11925692486316139,0.8854463238988444,0.11455367610115563,0.09883333333333333,1.0,0.2102665350444225,0.09618906139529652,15
random,0.75,9000,0.75,0.14141666666666666,0.8585833333333334,0.15641666666666665,0.14164869795986068,0.8588176184893652,0.14118238151063478,0.07433333333333333,0.7603850050658562,0.7398815399802566,0.07305989771434311,15
uncertainty,0.75,9000,0.75,0.12125,0.87875,0.13624999999999998,0.12340354951069829,0.8809244682632725,0.11907553173672747,0.0945,0.7426545086119554,0.7571569595261599,0.09185088518702705,15
oracle_decision_value,0.75,9000,0.75,0.11691666666666667,0.8830833333333333,0.13191666666666668,0.11925692486316139,0.8854463238988444,0.11455367610115563,0.09883333333333333,1.0,0.506416584402764,0.09618906139529652,15
learned_value,0.75,9000,0.75,0.11691666666666667,0.8830833333333333,0.13191666666666668,0.11925692486316139,0.8854463238988444,0.11455367610115563,0.09883333333333333,1.0,0.506416584402764,0.09618906139529652,15
random,1.0,12000,1.0,0.11691666666666667,0.8830833333333333,0.13691666666666666,0.11925692486316139,0.8854463238988444,0.11455367610115563,0.09883333333333333,1.0,1.0,0.09618906139529652,15
uncertainty,1.0,12000,1.0,0.11691666666666667,0.8830833333333333,0.13691666666666666,0.11925692486316139,0.8854463238988444,0.11455367610115563,0.09883333333333333,1.0,1.0,0.09618906139529652,15
oracle_decision_value,1.0,12000,1.0,0.11691666666666667,0.8830833333333333,0.13691666666666666,0.11925692486316139,0.8854463238988444,0.11455367610115563,0.09883333333333333,1.0,1.0,0.09618906139529652,15
learned_value,1.0,12000,1.0,0.11691666666666667,0.8830833333333333,0.13691666666666666,0.11925692486316139,0.8854463238988444,0.11455367610115563,0.09883333333333333,1.0,1.0,0.09618906139529652,15
random,0.0,0,0.0,0.20716666666666667,0.7928333333333333,0.20716666666666667,0.21233333333333335,0.798,0.20199999999999996,0.0,0.0,0.0,0.0,16
uncertainty,0.0,0,0.0,0.20716666666666667,0.7928333333333333,0.20716666666666667,0.21233333333333335,0.798,0.20199999999999996,0.0,0.0,0.0,0.0,16
oracle_decision_value,0.0,0,0.0,0.20716666666666667,0.7928333333333333,0.20716666666666667,0.21233333333333335,0.798,0.20199999999999996,0.0,0.0,0.0,0.0,16
learned_value,0.0,0,0.0,0.20716666666666667,0.7928333333333333,0.20716666666666667,0.21233333333333335,0.798,0.20199999999999996,0.0,0.0,0.0,0.0,16
random,0.05,600,0.05,0.20258333333333334,0.7974166666666667,0.20358333333333334,0.2065,0.8013333333333333,0.19866666666666666,0.004583333333333328,0.050620347394540945,0.04937027707808564,0.00493876949118604,16
uncertainty,0.05,600,0.05,0.19575,0.80425,0.19675,0.20133333333333334,0.8098333333333333,0.1901666666666667,0.011416666666666658,0.05128205128205128,0.04869857262804366,0.011887723387525253,16
oracle_decision_value,0.05,600,0.05,0.18625,0.81375,0.18725,0.194,0.8215,0.1785,0.020916666666666667,0.09925558312655088,0.0,0.02218922853377245,16
learned_value,0.05,600,0.05,0.18791666666666668,0.8120833333333333,0.18891666666666668,0.19416666666666665,0.8183333333333334,0.18166666666666664,0.01924999999999999,0.09925558312655088,0.0,0.02106944373527624,16
random,0.1,1200,0.1,0.19841666666666666,0.8015833333333333,0.20041666666666666,0.20266666666666666,0.8058333333333333,0.1941666666666667,0.008750000000000008,0.10140612076095946,0.09857262804366079,0.010155268142504037,16
uncertainty,0.1,1200,0.1,0.18616666666666667,0.8138333333333333,0.18816666666666668,0.194,0.8216666666666667,0.17833333333333334,0.02099999999999999,0.09958643507030604,0.10041981528127623,0.022257433645366965,16
oracle_decision_value,0.1,1200,0.1,0.16941666666666666,0.8305833333333333,0.17141666666666666,0.17833333333333334,0.8395,0.16049999999999998,0.037750000000000006,0.19851116625310175,0.0,0.0410321548127847,16
learned_value,0.1,1200,0.1,0.17066666666666666,0.8293333333333334,0.17266666666666666,0.17416666666666666,0.8328333333333333,0.16716666666666669,0.036500000000000005,0.19851116625310175,0.0,0.03882189579530922,16
random,0.2,2400,0.2,0.18658333333333332,0.8134166666666667,0.19058333333333333,0.19083333333333333,0.8176666666666667,0.18233333333333335,0.020583333333333342,0.20578990901571548,0.19412258606213267,0.02128644473078735,16
uncertainty,0.2,2400,0.2,0.16891666666666666,0.8310833333333334,0.17291666666666666,0.17833333333333334,0.8405,0.15949999999999998,0.038250000000000006,0.2031430934656741,0.19680940386230059,0.04183419239630894,16
oracle_decision_value,0.2,2400,0.2,0.14008333333333334,0.8599166666666667,0.14408333333333334,0.147,0.8668333333333333,0.13316666666666666,0.06708333333333333,0.3970223325062035,0.0,0.06954178624367126,16
learned_value,0.2,2400,0.2,0.143,0.857,0.147,0.14633333333333334,0.8603333333333333,0.13966666666666672,0.06416666666666668,0.3970223325062035,0.0,0.06780280446826412,16
random,0.25,3000,0.25,0.18091666666666667,0.8190833333333334,0.18591666666666667,0.185,0.8231666666666667,0.1768333333333333,0.026249999999999996,0.256575682382134,0.2433249370277078,0.02637854429040047,16
uncertainty,0.25,3000,0.25,0.16025,0.83975,0.16525,0.169,0.8485,0.15149999999999997,0.04691666666666666,0.254590570719603,0.24534005037783374,0.05031444446698822,16
oracle_decision_value,0.25,3000,0.25,0.13116666666666665,0.8688333333333333,0.13616666666666666,0.13716666666666666,0.8748333333333334,0.12516666666666665,0.07600000000000001,0.49627791563275436,0.0,0.07959351318525296,16
learned_value,0.25,3000,0.25,0.13216666666666665,0.8678333333333333,0.13716666666666666,0.13716666666666666,0.8728333333333333,0.12716666666666665,0.07500000000000001,0.49627791563275436,0.0,0.07878706293229533,16
random,0.3,3600,0.3,0.1755,0.8245,0.1815,0.17983333333333335,0.8288333333333333,0.1711666666666667,0.031666666666666676,0.30918114143920594,0.2906801007556675,0.03197968142850681,16
uncertainty,0.3,3600,0.3,0.15241666666666667,0.8475833333333334,0.15841666666666668,0.1605,0.8556666666666667,0.1443333333333333,0.05474999999999999,0.3037220843672457,0.29622166246851384,0.05762811972864977,16
oracle_decision_value,0.3,3600,0.3,0.12466666666666666,0.8753333333333333,0.13066666666666665,0.13116666666666665,0.8818333333333334,0.11816666666666664,0.0825,0.5955334987593052,0.0,0.08733771629050459,16
learned_value,0.3,3600,0.3,0.12425,0.87575,0.13025,0.12733333333333333,0.8788333333333334,0.12116666666666664,0.08291666666666667,0.5955334987593052,0.0,0.08674664041232419,16
random,0.4,4800,0.4,0.16533333333333333,0.8346666666666667,0.17333333333333334,0.17016666666666666,0.8395,0.16049999999999998,0.041833333333333333,0.40711331679073615,0.3927791771620487,0.04142779044072785,16
uncertainty,0.4,4800,0.4,0.13941666666666666,0.8605833333333334,0.14741666666666667,0.14616666666666667,0.8673333333333333,0.1326666666666667,0.06775,0.40049627791563275,0.3994962216624685,0.0699364040311679,16
oracle_decision_value,0.4,4800,0.4,0.11425,0.88575,0.12225,0.11966666666666667,0.8911666666666667,0.10883333333333334,0.09291666666666666,0.794044665012407,0.0,0.09677725701092818,16
learned_value,0.4,4800,0.4,0.11516666666666667,0.8848333333333334,0.12316666666666667,0.11916666666666667,0.8888333333333334,0.11116666666666664,0.092,0.794044665012407,0.0,0.09621481090774055,16
random,0.5,6000,0.5,0.15641666666666668,0.8435833333333334,0.16641666666666668,0.1605,0.8476666666666667,0.15233333333333332,0.05074999999999999,0.5037220843672456,0.49622166246851385,0.051015663184241306,16
uncertainty,0.5,6000,0.5,0.13075,0.86925,0.14075000000000001,0.13683333333333333,0.8753333333333333,0.1246666666666667,0.07641666666666666,0.5020678246484698,0.4979009235936188,0.08010762886376405,16
oracle_decision_value,0.5,6000,0.5,0.11125,0.88875,0.12125,0.11783333333333333,0.8953333333333333,0.10466666666666669,0.09591666666666666,0.9925558312655087,0.0,0.09986956428217887,16
learned_value,0.5,6000,0.5,0.11183333333333334,0.8881666666666667,0.12183333333333334,0.11783333333333333,0.8941666666666667,0.10583333333333333,0.09533333333333333,0.9488833746898263,0.04433249370277078,0.09948970891262143,16
random,0.6,7200,0.6,0.14708333333333334,0.8529166666666667,0.15908333333333335,0.1505,0.8563333333333333,0.14366666666666672,0.06008333333333332,0.6036393713813069,0.5963056255247691,0.0612500977521535,16
uncertainty,0.6,7200,0.6,0.1245,0.8755,0.1365,0.131,0.882,0.118,0.08266666666666667,0.5976840363937138,0.6023509655751469,0.08747941941557637,16
oracle_decision_value,0.6,7200,0.6,0.11116666666666666,0.8888333333333334,0.12316666666666666,0.11766666666666667,0.8953333333333333,0.10466666666666669,0.096,1.0,0.19395465994962216,0.09987937682990781,16
learned_value,0.6,7200,0.6,0.11183333333333334,0.8881666666666667,0.12383333333333334,0.11783333333333333,0.8941666666666667,0.10583333333333333,0.09533333333333333,0.9488833746898263,0.24584382871536523,0.09948970891262143,16
random,0.75,9000,0.75,0.13241666666666665,0.8675833333333334,0.14741666666666664,0.13516666666666666,0.8703333333333333,0.1296666666666667,0.07475000000000001,0.7500413564929694,0.7499580184718724,0.07571972346778094,16
uncertainty,0.75,9000,0.75,0.116,0.884,0.131,0.12116666666666667,0.8891666666666667,0.11083333333333334,0.09116666666666666,0.7525227460711331,0.747439126784215,0.09537364319866116,16
oracle_decision_value,0.75,9000,0.75,0.11116666666666666,0.8888333333333334,0.12616666666666665,0.11766666666666667,0.8953333333333333,0.10466666666666669,0.096,1.0,0.49622166246851385,0.09987937682990781,16
learned_value,0.75,9000,0.75,0.11183333333333334,0.8881666666666667,0.12683333333333335,0.11783333333333333,0.8941666666666667,0.10583333333333333,0.09533333333333333,0.9488833746898263,0.548110831234257,0.09948970891262143,16
random,1.0,12000,1.0,0.11116666666666666,0.8888333333333334,0.13116666666666665,0.11766666666666667,0.8953333333333333,0.10466666666666669,0.096,1.0,1.0,0.09987937682990781,16
uncertainty,1.0,12000,1.0,0.11116666666666666,0.8888333333333334,0.13116666666666665,0.11766666666666667,0.8953333333333333,0.10466666666666669,0.096,1.0,1.0,0.09987937682990781,16
oracle_decision_value,1.0,12000,1.0,0.11116666666666666,0.8888333333333334,0.13116666666666665,0.11766666666666667,0.8953333333333333,0.10466666666666669,0.096,1.0,1.0,0.09987937682990781,16
learned_value,1.0,12000,1.0,0.11116666666666666,0.8888333333333334,0.13116666666666665,0.11766666666666667,0.8953333333333333,0.10466666666666669,0.096,1.0,1.0,0.09987937682990781,16
random,0.0,0,0.0,0.19616666666666666,0.8038333333333334,0.19616666666666666,0.1996001332889037,0.8072690896965655,0.19273091030343448,0.0,0.0,0.0,0.0,17
uncertainty,0.0,0,0.0,0.19616666666666666,0.8038333333333334,0.19616666666666666,0.1996001332889037,0.8072690896965655,0.19273091030343448,0.0,0.0,0.0,0.0,17
oracle_decision_value,0.0,0,0.0,0.19616666666666666,0.8038333333333334,0.19616666666666666,0.1996001332889037,0.8072690896965655,0.19273091030343448,0.0,0.0,0.0,0.0,17
learned_value,0.0,0,0.0,0.19616666666666666,0.8038333333333334,0.19616666666666666,0.1996001332889037,0.8072690896965655,0.19273091030343448,0.0,0.0,0.0,0.0,17
random,0.05,600,0.05,0.19191666666666668,0.8080833333333333,0.19291666666666668,0.19610129956681105,0.812270756918973,0.187729243081027,0.004249999999999976,0.05011577902745617,0.04988243197850185,0.004770154979389025,17
uncertainty,0.05,600,0.05,0.18625,0.81375,0.18725,0.1882705764745085,0.8157719239746583,0.18422807602534175,0.009916666666666657,0.04961958319550116,0.05038629492777964,0.011495532460043454,17
oracle_decision_value,0.05,600,0.05,0.17575,0.82425,0.17675,0.17794068643785405,0.8264421473824608,0.1735578526175392,0.020416666666666666,0.09923916639100232,0.0,0.022075066539547737,17
learned_value,0.05,600,0.05,0.17625,0.82375,0.17725,0.17827390869710097,0.8257752584194732,0.1742247415805268,0.019916666666666666,0.09923916639100232,0.0,0.021161159001102676,17
random,0.1,1200,0.1,0.18741666666666668,0.8125833333333333,0.18941666666666668,0.19243585471509497,0.8176058686228743,0.18239413137712568,0.00874999999999998,0.09956996361230566,0.10043668122270742,0.009666507081990208,17
uncertainty,0.1,1200,0.1,0.17558333333333334,0.8244166666666667,0.17758333333333334,0.17777407530823058,0.8266088696232078,0.1733911303767922,0.020583333333333315,0.10072775388686735,0.0992610010077259,0.022378824105220796,17
oracle_decision_value,0.1,1200,0.1,0.15825,0.84175,0.16025,0.1602799066977674,0.84378126042014,0.15621873957986,0.037916666666666654,0.19847833278200464,0.0,0.04078355400594343,17
learned_value,0.1,1200,0.1,0.15966666666666668,0.8403333333333334,0.16166666666666668,0.1616127957347551,0.8422807602534178,0.1577192397465822,0.03649999999999998,0.19847833278200464,0.0,0.03903223793774565,17
random,0.2,2400,0.2,0.17733333333333334,0.8226666666666667,0.18133333333333335,0.18227257580806397,0.8276092030676893,0.17239079693231074,0.018833333333333313,0.2024478994376447,0.1975142761168962,0.02009735662538884,17
uncertainty,0.2,2400,0.2,0.15758333333333333,0.8424166666666667,0.16158333333333333,0.15961346217927358,0.8444481493831277,0.15555185061687227,0.03858333333333333,0.2026132980482964,0.19734632180047026,0.04149430780478409,17
oracle_decision_value,0.2,2400,0.2,0.13225,0.86775,0.13625,0.13312229256914362,0.8686228742914305,0.13137712570856952,0.06391666666666665,0.39695666556400927,0.0,0.06911275772246553,17
learned_value,0.2,2400,0.2,0.13516666666666666,0.8648333333333333,0.13916666666666666,0.13778740419860047,0.867455818606202,0.13254418139379798,0.061,0.39695666556400927,0.0,0.06532750338646977,17
random,0.25,3000,0.25,0.17283333333333334,0.8271666666666666,0.17783333333333334,0.1769410196601133,0.8312770923641214,0.1687229076358786,0.023333333333333317,0.25239827985444924,0.24756466241182398,0.02481460675264854,17
uncertainty,0.25,3000,0.25,0.15016666666666667,0.8498333333333333,0.15516666666666667,0.151782739086971,0.8514504834944981,0.14854951650550186,0.045999999999999985,0.25272907707575254,0.24722875377897213,0.049700367313460676,17
oracle_decision_value,0.25,3000,0.25,0.12241666666666666,0.8775833333333334,0.12741666666666665,0.12245918027324225,0.877625875291764,0.12237412470823605,0.07375,0.4961958319550116,0.0,0.07897516996653758,17
learned_value,0.25,3000,0.25,0.12483333333333334,0.8751666666666666,0.12983333333333333,0.12395868043985338,0.8742914304768256,0.12570856952317444,0.07133333333333332,0.4961958319550116,0.0,0.07669270416102816,17
random,0.3,3600,0.3,0.16791666666666666,0.8320833333333333,0.17391666666666666,0.1704431856047984,0.8346115371790597,0.16538846282094033,0.028249999999999997,0.3028448561032087,0.297111185757474,0.029600910831472284,17
uncertainty,0.3,3600,0.3,0.14391666666666666,0.8560833333333333,0.14991666666666667,0.14478507164278573,0.8569523174391463,0.14304768256085365,0.05224999999999999,0.3025140588819054,0.29744709439032585,0.057104031517674306,17
oracle_decision_value,0.3,3600,0.3,0.11558333333333333,0.8844166666666666,0.12158333333333333,0.11596134621792736,0.8847949316438813,0.11520506835611866,0.08058333333333333,0.5954349983460139,0.0,0.086419819218492,17
learned_value,0.3,3600,0.3,0.11733333333333333,0.8826666666666667,0.12333333333333334,0.11896034655114962,0.8842947649216405,0.1157052350783595,0.07883333333333332,0.5954349983460139,0.0,0.08553447526537006,17
random,0.4,4800,0.4,0.15858333333333333,0.8414166666666667,0.16658333333333333,0.16061312895701432,0.8434478159386463,0.15655218406135374,0.03758333333333333,0.4052265960965928,0.39469264360094053,0.039554623720340736,17
uncertainty,0.4,4800,0.4,0.13258333333333333,0.8674166666666667,0.14058333333333334,0.13362212595801398,0.8684561520506836,0.1315438479493164,0.06358333333333333,0.3956334766787959,0.4044339939536446,0.06896364230059601,17
oracle_decision_value,0.4,4800,0.4,0.10858333333333334,0.8914166666666666,0.11658333333333334,0.10896367877374209,0.8917972657552518,0.10820273424474824,0.08758333333333332,0.7939133311280185,0.0,0.09541884871392144,17
learned_value,0.4,4800,0.4,0.10933333333333334,0.8906666666666667,0.11733333333333335,0.10979673442185937,0.891130376792264,0.10886962320773597,0.08683333333333332,0.7939133311280185,0.0,0.09482925910548393,17
random,0.5,6000,0.5,0.14983333333333335,0.8501666666666666,0.15983333333333336,0.15078307230923024,0.8511170390130043,0.14888296098699572,0.04633333333333331,0.5061197485941118,0.4937856902922405,0.05003345767277894,17
uncertainty,0.5,6000,0.5,0.12233333333333334,0.8776666666666667,0.13233333333333333,0.12229256914361879,0.877625875291764,0.12237412470823605,0.07383333333333332,0.49702282500826994,0.5030231776956667,0.07904670228099174,17
oracle_decision_value,0.5,6000,0.5,0.10583333333333333,0.8941666666666667,0.11583333333333333,0.10596467844051982,0.8942980993664554,0.10570190063354457,0.09033333333333332,0.9923916639100232,0.0,0.0983225802475873,17
learned_value,0.5,6000,0.5,0.10583333333333333,0.8941666666666667,0.11583333333333333,0.10579806731089637,0.8941313771257086,0.10586862287429144,0.09033333333333332,0.9760172014555077,0.016627477326167282,0.09822331841115887,17
random,0.6,7200,0.6,0.141,0.859,0.153,0.14061979340219927,0.8586195398466155,0.14138046015338446,0.05516666666666667,0.6048627191531591,0.5950621430970776,0.059851569696888894,17
uncertainty,0.6,7200,0.6,0.11566666666666667,0.8843333333333333,0.12766666666666668,0.11596134621792736,0.8846282094031344,0.11537179059686564,0.08049999999999999,0.5927886205755871,0.6073228081961707,0.08624939271867926,17
oracle_decision_value,0.6,7200,0.6,0.10575,0.89425,0.11775,0.10579806731089637,0.8942980993664554,0.10570190063354457,0.09041666666666666,1.0,0.19381928115552569,0.09833203638805427,17
learned_value,0.6,7200,0.6,0.10575,0.89425,0.11775,0.10579806731089637,0.8942980993664554,0.10570190063354457,0.09041666666666666,1.0,0.19381928115552569,0.09833203638805427,17
random,0.75,9000,0.75,0.12766666666666668,0.8723333333333333,0.14266666666666666,0.12845718093968678,0.8731243747915972,0.1268756252084028,0.06849999999999998,0.7532252729077076,0.7467248908296943,0.07433652355465349,17
uncertainty,0.75,9000,0.75,0.11025,0.88975,0.12525,0.11079640119960013,0.8902967655885295,0.10970323441147045,0.08591666666666666,0.7461131326496857,0.7539469264360094,0.09387164814152292,17
oracle_decision_value,0.75,9000,0.75,0.10575,0.89425,0.12075,0.10579806731089637,0.8942980993664554,0.10570190063354457,0.09041666666666666,1.0,0.49613705072220354,0.09833203638805427,17
learned_value,0.75,9000,0.75,0.10575,0.89425,0.12075,0.10579806731089637,0.8942980993664554,0.10570190063354457,0.09041666666666666,1.0,0.49613705072220354,0.09833203638805427,17
random,1.0,12000,1.0,0.10575,0.89425,0.12575,0.10579806731089637,0.8942980993664554,0.10570190063354457,0.09041666666666666,1.0,1.0,0.09833203638805427,17
uncertainty,1.0,12000,1.0,0.10575,0.89425,0.12575,0.10579806731089637,0.8942980993664554,0.10570190063354457,0.09041666666666666,1.0,1.0,0.09833203638805427,17
oracle_decision_value,1.0,12000,1.0,0.10575,0.89425,0.12575,0.10579806731089637,0.8942980993664554,0.10570190063354457,0.09041666666666666,1.0,1.0,0.09833203638805427,17
learned_value,1.0,12000,1.0,0.10575,0.89425,0.12575,0.10579806731089637,0.8942980993664554,0.10570190063354457,0.09041666666666666,1.0,1.0,0.09833203638805427,17
random,0.0,0,0.0,0.21833333333333332,0.7816666666666667,0.21833333333333332,0.22132498352010546,0.7847269049224544,0.21527309507754555,0.0,0.0,0.0,0.0,18
uncertainty,0.0,0,0.0,0.21833333333333332,0.7816666666666667,0.21833333333333332,0.22132498352010546,0.7847269049224544,0.21527309507754555,0.0,0.0,0.0,0.0,18
oracle_decision_value,0.0,0,0.0,0.21833333333333332,0.7816666666666667,0.21833333333333332,0.22132498352010546,0.7847269049224544,0.21527309507754555,0.0,0.0,0.0,0.0,18
learned_value,0.0,0,0.0,0.21833333333333332,0.7816666666666667,0.21833333333333332,0.22132498352010546,0.7847269049224544,0.21527309507754555,0.0,0.0,0.0,0.0,18
random,0.05,600,0.05,0.213,0.787,0.214,0.21605141727092947,0.7901213755900203,0.20987862440997973,0.005333333333333329,0.049823262077091396,0.05017329592341971,0.004851017103332069,18
uncertainty,0.05,600,0.05,0.20633333333333334,0.7936666666666666,0.20733333333333334,0.2089650626235992,0.7963587322993931,0.20364126770060686,0.011999999999999983,0.04898165292038378,0.05099851460637069,0.011137726804456575,18
oracle_decision_value,0.05,600,0.05,0.19625,0.80375,0.19725,0.19891232696110744,0.8064733648010789,0.1935266351989211,0.022083333333333316,0.100993098804915,0.0,0.022060872271058674,18
learned_value,0.05,600,0.05,0.19608333333333333,0.8039166666666666,0.19708333333333333,0.18787079762689518,0.795515846257586,0.20448415374241402,0.022249999999999992,0.100993098804915,0.0,0.020989407417532215,18
random,0.1,1200,0.1,0.20883333333333334,0.7911666666666667,0.21083333333333334,0.2122610415293342,0.7946729602157788,0.20532703978422118,0.00949999999999998,0.09695337485271839,0.10298729163228255,0.009245975827314928,18
uncertainty,0.1,1200,0.1,0.19641666666666666,0.8035833333333333,0.19841666666666666,0.19891232696110744,0.806136210384356,0.193863789615644,0.021916666666666668,0.10065645514223195,0.09935632942729823,0.0219932172644115,18
oracle_decision_value,0.1,1200,0.1,0.17533333333333334,0.8246666666666667,0.17733333333333334,0.1776532630191167,0.8270397842211733,0.1729602157788267,0.04299999999999998,0.20198619760983,0.0,0.04073547127482785,18
learned_value,0.1,1200,0.1,0.17883333333333334,0.8211666666666666,0.18083333333333335,0.17040210942649966,0.8125421443020904,0.18745785569790963,0.03949999999999998,0.20198619760983,0.0,0.03761172953616611,18
random,0.2,2400,0.2,0.19925,0.80075,0.20325000000000001,0.20187870797626895,0.8034389750505732,0.19656102494942684,0.019083333333333313,0.19912472647702406,0.20085822743026902,0.018833417176078296,18
uncertainty,0.2,2400,0.2,0.17533333333333334,0.8246666666666667,0.17933333333333334,0.1776532630191167,0.8270397842211733,0.1729602157788267,0.04299999999999998,0.20114458845312236,0.19887770259118667,0.040592711417846136,18
oracle_decision_value,0.2,2400,0.2,0.14683333333333334,0.8531666666666666,0.15083333333333335,0.14798945286750165,0.8543492919757248,0.14565070802427516,0.07149999999999998,0.40397239521966,0.0,0.06854853434237597,18
learned_value,0.2,2400,0.2,0.15125,0.84875,0.15525,0.14996704021094265,0.8474376264329063,0.15256237356709368,0.06708333333333333,0.40397239521966,0.0,0.06549511618639273,18
random,0.25,3000,0.25,0.19541666666666666,0.8045833333333333,0.20041666666666666,0.1980883322346737,0.807316250842886,0.19268374915711395,0.02291666666666667,0.25096785053021375,0.24905099851460638,0.023633989343958932,18
uncertainty,0.25,3000,0.25,0.16775,0.8322499999999999,0.17275000000000001,0.16924851680949243,0.8337828725556304,0.16621712744436956,0.050583333333333313,0.24995791954216462,0.2500412609341475,0.048491982969763626,18
oracle_decision_value,0.25,3000,0.25,0.13666666666666666,0.8633333333333333,0.14166666666666666,0.13744232036914963,0.8641267700606878,0.13587322993931217,0.08166666666666667,0.504965494024575,0.0,0.07815529649852086,18
learned_value,0.25,3000,0.25,0.13883333333333334,0.8611666666666666,0.14383333333333334,0.14040870138431114,0.8627781523937964,0.1372218476062036,0.07949999999999999,0.504965494024575,0.0,0.07666009231174023,18
random,0.3,3600,0.3,0.18991666666666668,0.8100833333333333,0.19591666666666668,0.19199077125906394,0.8122049898853675,0.1877950101146325,0.028416666666666646,0.3018010435953543,0.2982340320184849,0.028649807485225484,18
uncertainty,0.3,3600,0.3,0.1615,0.8385,0.1675,0.16348055372445616,0.8405259608900877,0.1594740391099123,0.05683333333333332,0.2977613196431577,0.3021950816966496,0.055476019252609136,18
oracle_decision_value,0.3,3600,0.3,0.12908333333333333,0.8709166666666667,0.13508333333333333,0.12936717205009887,0.8712070128118679,0.12879298718813215,0.08925,0.6059585928294899,0.0,0.08543206800079949,18
learned_value,0.3,3600,0.3,0.131,0.869,0.137,0.13299274884640738,0.8710384356035064,0.12896156439649364,0.08733333333333332,0.6059585928294899,0.0,0.084104908488231,18
random,0.4,4800,0.4,0.17908333333333334,0.8209166666666666,0.18708333333333335,0.18012524719841794,0.8219824679703304,0.17801753202966963,0.03924999999999998,0.40447736071368456,0.3956098366067008,0.03897412271293255,18
uncertainty,0.4,4800,0.4,0.14816666666666667,0.8518333333333333,0.15616666666666668,0.14963744232036916,0.8533378287255563,0.1466621712744437,0.07016666666666665,0.3967345564719744,0.4032018484898498,0.06775972729411969,18
oracle_decision_value,0.4,4800,0.4,0.12025,0.87975,0.12825,0.12079762689518787,0.8803101820633851,0.11968981793661493,0.09808333333333333,0.80794479043932,0.0,0.09402700622280236,18
learned_value,0.4,4800,0.4,0.12125,0.87875,0.12925,0.12129202373104812,0.8787929871881321,0.12120701281186785,0.09708333333333333,0.80794479043932,0.0,0.09342543855002226,18
random,0.5,6000,0.5,0.17033333333333334,0.8296666666666667,0.18033333333333335,0.17023731048121293,0.8295684423465948,0.17043155765340523,0.04799999999999999,0.5007574482410369,0.4992573031853441,0.04788521572836907,18
uncertainty,0.5,6000,0.5,0.13725,0.86275,0.14725000000000002,0.13810151615029664,0.8636210384356036,0.13637896156439644,0.08108333333333331,0.498232620770914,0.501732959234197,0.07758550295038004,18
oracle_decision_value,0.5,6000,0.5,0.11775,0.88225,0.12775,0.11849044166117337,0.8830074173971679,0.11699258260283207,0.10058333333333333,1.0,0.009737580458821588,0.09666936894635167,18
learned_value,0.5,6000,0.5,0.11791666666666667,0.8820833333333333,0.12791666666666668,0.11849044166117337,0.882670262980445,0.11732973701955496,0.10041666666666665,0.9848510351792628,0.024591516751939265,0.09660000748535136,18
random,0.6,7200,0.6,0.16008333333333333,0.8399166666666666,0.17208333333333334,0.1603493737640079,0.8401888064733648,0.1598111935266352,0.058249999999999996,0.6057902709981484,0.5943224954612972,0.05747961691803864,18
uncertainty,0.6,7200,0.6,0.12975,0.87025,0.14175000000000001,0.13019116677653264,0.8707012811867836,0.12929871881321642,0.08858333333333332,0.5968692139370476,0.6030698135005776,0.084873023055998,18
oracle_decision_value,0.6,7200,0.6,0.11775,0.88225,0.12975,0.11849044166117337,0.8830074173971679,0.11699258260283207,0.10058333333333333,1.0,0.20779006436705727,0.09666936894635167,18
learned_value,0.6,7200,0.6,0.11775,0.88225,0.12975,0.11849044166117337,0.8830074173971679,0.11699258260283207,0.10058333333333333,1.0,0.20779006436705727,0.09666936894635167,18
random,0.75,9000,0.75,0.1445,0.8555,0.15949999999999998,0.1448582729070534,0.8558664868509778,0.14413351314902223,0.07383333333333333,0.7564383100488133,0.743687077075425,0.07192660551525648,18
uncertainty,0.75,9000,0.75,0.12191666666666667,0.8780833333333333,0.1369166666666667,0.12228081740276862,0.8784558327714093,0.12154416722859074,0.09641666666666665,0.7503787241205184,0.7496286515926721,0.09227921752579717,18
oracle_decision_value,0.75,9000,0.75,0.11775,0.88225,0.13274999999999998,0.11849044166117337,0.8830074173971679,0.11699258260283207,0.10058333333333333,1.0,0.5048687902294108,0.09666936894635167,18
learned_value,0.75,9000,0.75,0.11775,0.88225,0.13274999999999998,0.11849044166117337,0.8830074173971679,0.11699258260283207,0.10058333333333333,1.0,0.5048687902294108,0.09666936894635167,18
random,1.0,12000,1.0,0.11775,0.88225,0.13774999999999998,0.11849044166117337,0.8830074173971679,0.11699258260283207,0.10058333333333333,1.0,1.0,0.09666936894635167,18
uncertainty,1.0,12000,1.0,0.11775,0.88225,0.13774999999999998,0.11849044166117337,0.8830074173971679,0.11699258260283207,0.10058333333333333,1.0,1.0,0.09666936894635167,18
