fpr,tpr_recall,threshold
0.3628571428571429,0.5763888888888888,0.0076887430041097105
0.3628571428571429,0.5833333333333334,0.007686834345804527
0.36714285714285716,0.5833333333333334,0.007664767530513927
0.36714285714285716,0.5972222222222222,0.007641872070962563
0.4,0.5972222222222222,0.007490310730645433
0.4,0.6041666666666666,0.007469351607142016
0.4014285714285714,0.6041666666666666,0.007465010858140886
0.4014285714285714,0.6111111111111112,0.0074566686525940895
0.42142857142857143,0.6111111111111112,0.007381494477158412
0.42142857142857143,0.625,0.007372986903646961
0.4228571428571429,0.625,0.00737059919629246
0.4228571428571429,0.6319444444444444,0.007368469290668145
0.42714285714285716,0.6319444444444444,0.007365203637164086
0.42714285714285716,0.6388888888888888,0.007341374672250822
0.42857142857142855,0.6388888888888888,0.007334001158596948
0.42857142857142855,0.6458333333333334,0.007323246536543593
0.43142857142857144,0.6458333333333334,0.007307115447474644
0.43142857142857144,0.6527777777777778,0.007303468591999263
0.4357142857142857,0.6527777777777778,0.007299622753635049
0.4357142857142857,0.6597222222222222,0.00729752957704477
0.43857142857142856,0.6597222222222222,0.007286825915798545
0.43857142857142856,0.6736111111111112,0.007277929660631344
0.4471428571428571,0.6736111111111112,0.007252303999848664
0.4471428571428571,0.6805555555555556,0.007247939996886998
0.45285714285714285,0.6805555555555556,0.007216338359285146
0.45285714285714285,0.6944444444444444,0.00719333699089475
0.46285714285714286,0.6944444444444444,0.007166909199440852
0.46285714285714286,0.7013888888888888,0.007166761031839997
0.4657142857142857,0.7013888888888888,0.007160193752497435
0.4657142857142857,0.7083333333333334,0.007157977932365611
0.4742857142857143,0.7083333333333334,0.00710387688013725
0.4742857142857143,0.7152777777777778,0.0071032105188351125
0.47714285714285715,0.7152777777777778,0.007096536195604131
0.47714285714285715,0.7222222222222222,0.007092112675309181
0.48142857142857143,0.7222222222222222,0.007077596092130989
0.48142857142857143,0.7291666666666666,0.007075798057485372
0.49,0.7291666666666666,0.007046320737572387
0.49,0.7361111111111112,0.0070437043032143265
0.51,0.7361111111111112,0.006964493193663657
0.51,0.7430555555555556,0.006964124244404957
0.5257142857142857,0.7430555555555556,0.006905987509526312
0.5257142857142857,0.75,0.0069035469787195325
0.5285714285714286,0.75,0.006873985752463341
0.5285714285714286,0.7569444444444444,0.006871405814308673
0.54,0.7569444444444444,0.006843399460194632
0.54,0.7708333333333334,0.006835878477431834
0.5457142857142857,0.7708333333333334,0.0068336715339683
0.5457142857142857,0.7777777777777778,0.006820363749284297
0.55,0.7777777777777778,0.006803922064136714
0.55,0.7916666666666666,0.006798452493967488
0.5528571428571428,0.7916666666666666,0.006788783066440374
0.5528571428571428,0.7986111111111112,0.006780917465221137
0.5571428571428572,0.7986111111111112,0.006759885902283713
0.5571428571428572,0.8055555555555556,0.006753298599505797
0.5671428571428572,0.8055555555555556,0.006726123741827905
