precision,recall,threshold
0.21052631578947367,0.8611111111111112,0.006385267159203067
0.2108843537414966,0.8611111111111112,0.006390243157511577
0.21124361158432708,0.8611111111111112,0.006399060075636953
0.21160409556313994,0.8611111111111112,0.00640669310814701
0.21196581196581196,0.8611111111111112,0.006410553265595809
0.2106164383561644,0.8541666666666666,0.006417623837478459
0.2109777015437393,0.8541666666666666,0.006427825865102932
0.211340206185567,0.8541666666666666,0.006428290740586817
0.2099827882960413,0.8472222222222222,0.0064284139953088015
0.2103448275862069,0.8472222222222222,0.006432179099647328
0.21070811744386875,0.8472222222222222,0.006433771399315447
0.21107266435986158,0.8472222222222222,0.006435552553739399
0.21143847487001732,0.8472222222222222,0.006444243568694219
0.21180555555555555,0.8472222222222222,0.006445922277634963
0.21217391304347827,0.8472222222222222,0.006446241372032091
0.21254355400696864,0.8472222222222222,0.0064478335552848876
0.21291448516579406,0.8472222222222222,0.006450471264543012
0.21328671328671328,0.8472222222222222,0.006452700647059828
0.2136602451838879,0.8472222222222222,0.006457958341343328
0.21403508771929824,0.8472222222222222,0.0064586924854665995
0.21441124780316345,0.8472222222222222,0.006463211408117786
0.2147887323943662,0.8472222222222222,0.006469476269558072
0.21516754850088182,0.8472222222222222,0.0064736559870652854
0.21554770318021202,0.8472222222222222,0.006478688446804881
0.215929203539823,0.8472222222222222,0.006484349985839799
0.21631205673758866,0.8472222222222222,0.006485867663286626
0.216696269982238,0.8472222222222222,0.006494461151305586
0.21708185053380782,0.8472222222222222,0.006496347428765148
0.21746880570409982,0.8472222222222222,0.006502321106381714
0.21785714285714286,0.8472222222222222,0.006506287580123171
0.2182468694096601,0.8472222222222222,0.006510606093797833
0.21863799283154123,0.8472222222222222,0.006512243329780176
0.21903052064631956,0.8472222222222222,0.0065155769407283515
0.21762589928057555,0.8402777777777778,0.006516802968690172
0.218018018018018,0.8402777777777778,0.006516815017675981
0.2184115523465704,0.8402777777777778,0.006528940401040018
0.21880650994575046,0.8402777777777778,0.006541852868394926
0.21920289855072464,0.8402777777777778,0.006549548852490261
0.21960072595281308,0.8402777777777778,0.006555414467584342
0.22,0.8402777777777778,0.0065628856245893985
0.2204007285974499,0.8402777777777778,0.006562910886714235
0.2208029197080292,0.8402777777777778,0.006565063231391832
0.22120658135283364,0.8402777777777778,0.006571223435457796
0.2216117216117216,0.8402777777777778,0.006582022178918123
0.22201834862385322,0.8402777777777778,0.00659416607231833
0.22242647058823528,0.8402777777777778,0.006607574527151883
0.22099447513812154,0.8333333333333334,0.00661004547146149
0.22140221402214022,0.8333333333333334,0.006612489902181551
0.22181146025878004,0.8333333333333334,0.006617195875151083
0.2222222222222222,0.8333333333333334,0.006624627247219905
0.22263450834879406,0.8333333333333334,0.006626497313845903
0.22304832713754646,0.8333333333333334,0.006626515852985904
0.22346368715083798,0.8333333333333334,0.006641360552748665
0.22388059701492538,0.8333333333333334,0.006642353313509375
0.22242990654205608,0.8263888888888888,0.006646412657573819
0.22284644194756553,0.8263888888888888,0.006647993053775281
0.22326454033771106,0.8263888888888888,0.006654539087321609
0.2236842105263158,0.8263888888888888,0.006660170445684344
0.224105461393597,0.8263888888888888,0.006662840984063223
0.22264150943396227,0.8194444444444444,0.006663154752459377
0.22306238185255198,0.8194444444444444,0.006664184853434563
0.22348484848484848,0.8194444444444444,0.006665359949693084
0.2239089184060721,0.8194444444444444,0.006672589719528332
0.22433460076045628,0.8194444444444444,0.006681798317003995
0.22476190476190477,0.8194444444444444,0.006682793784420937
0.22519083969465647,0.8194444444444444,0.006683018727926537
0.22562141491395793,0.8194444444444444,0.006683051266008988
0.2260536398467433,0.8194444444444444,0.006689714267849922
0.22648752399232247,0.8194444444444444,0.006690727488603443
0.22692307692307692,0.8194444444444444,0.006695137388305739
0.22736030828516376,0.8194444444444444,0.006702320592012256
0.2277992277992278,0.8194444444444444,0.006704014347633347
0.22823984526112184,0.8194444444444444,0.00671483896439895
0.22674418604651161,0.8125,0.006718092627124861
0.22718446601941747,0.8125,0.0067229535488877445
0.22762645914396887,0.8125,0.006725143641233444
0.22612085769980506,0.8055555555555556,0.006726123741827905
0.2265625,0.8055555555555556,0.006730912136845291
0.22700587084148727,0.8055555555555556,0.006731560919433832
0.22745098039215686,0.8055555555555556,0.006733004527632147
0.22789783889980353,0.8055555555555556,0.006744963815435767
0.2283464566929134,0.8055555555555556,0.006750667671440169
0.22879684418145957,0.8055555555555556,0.006751085020368919
0.22924901185770752,0.8055555555555556,0.006753298599505797
0.22772277227722773,0.7986111111111112,0.006759885902283713
0.22817460317460317,0.7986111111111112,0.006765499390894547
0.2286282306163022,0.7986111111111112,0.0067664170055650175
0.2290836653386454,0.7986111111111112,0.006780917465221137
0.2275449101796407,0.7916666666666666,0.006788783066440374
0.228,0.7916666666666666,0.006792811647756025
0.22845691382765532,0.7916666666666666,0.006798452493967488
0.22690763052208834,0.7847222222222222,0.006803545955335721
0.22535211267605634,0.7777777777777778,0.006803922064136714
0.22580645161290322,0.7777777777777778,0.00680725954589434
0.22626262626262628,0.7777777777777778,0.006814224878326058
0.22672064777327935,0.7777777777777778,0.006820363749284297
0.22515212981744423,0.7708333333333334,0.0068336715339683
0.22560975609756098,0.7708333333333334,0.006834133731899783
0.22606924643584522,0.7708333333333334,0.006835221196524799
0.22653061224489796,0.7708333333333334,0.006835621577920392
0.22699386503067484,0.7708333333333334,0.006835878477431834
0.22540983606557377,0.7638888888888888,0.00683793134521693
0.22381930184804927,0.7569444444444444,0.006843399460194632
0.2242798353909465,0.7569444444444444,0.006847338896477595
0.22474226804123712,0.7569444444444444,0.006848034885479137
0.22520661157024793,0.7569444444444444,0.006849189288914204
0.22567287784679088,0.7569444444444444,0.006849985133158043
0.22614107883817428,0.7569444444444444,0.006855574436485767
0.22661122661122662,0.7569444444444444,0.006856806227006018
0.22708333333333333,0.7569444444444444,0.006870413548313081
0.22755741127348644,0.7569444444444444,0.006871405814308673
0.22594142259414227,0.75,0.006873985752463341
0.22641509433962265,0.75,0.006874039827380329
