label_condition,label_column,grouping_condition,group_column,seed,stack,policy_kind,target_rate,deployable,acquisition_threshold,decision_threshold,selection_acquisition_rate,holdout_acquisition_rate,selection_n,selection_recall,selection_fpr,holdout_n,holdout_positive_n,holdout_negative_n,holdout_tp,holdout_fn,holdout_fp,holdout_tn,holdout_recall,holdout_fpr,holdout_precision,holdout_intercept_rate,holdout_row_fpr_upper95,holdout_negative_dependency_groups,holdout_failed_dependency_groups,holdout_dependency_group_event_rate,holdout_dependency_group_event_upper95,primary_risk_gate_pass
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,8111,compact_to_qwen,selective_deployable,0.1,True,0.33470714869393414,0.16506100894386536,0.10070257611241218,0.05952380952380952,427,0.14102564102564102,0.02865329512893983,420,71,349,8,63,3,346,0.11267605633802817,0.008595988538681949,0.7272727272727273,0.02619047619047619,0.02206588200576443,347,3,0.008645533141210375,0.02219219049605374,True
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,8111,compact_to_qwen,offline_ranked_diagnostic,0.1,False,,0.16506100894386536,0.10070257611241218,0.1,427,0.14102564102564102,0.02865329512893983,420,71,349,11,60,6,343,0.15492957746478872,0.017191977077363897,0.6470588235294118,0.04047619047619048,0.03364884405080613,347,6,0.01729106628242075,0.03384114484604091,True
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,8111,compact_to_qwen,selective_deployable,0.25,True,0.3362721669820158,0.29806857160200956,0.2505854800936768,0.19047619047619047,427,0.3076923076923077,0.02865329512893983,420,71,349,15,56,4,345,0.2112676056338028,0.011461318051575931,0.7894736842105263,0.04523809523809524,0.026034669251463756,347,4,0.011527377521613832,0.026183607859818655,True
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,8111,compact_to_qwen,offline_ranked_diagnostic,0.25,False,,0.29806857160200956,0.2505854800936768,0.25,427,0.3076923076923077,0.02865329512893983,420,71,349,22,49,4,345,0.30985915492957744,0.011461318051575931,0.8461538461538461,0.06190476190476191,0.026034669251463756,347,4,0.011527377521613832,0.026183607859818655,True
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,8111,compact_to_qwen,selective_deployable,0.5,True,0.33682870140767185,0.29806857160200956,0.5011709601873536,0.49523809523809526,427,0.5512820512820513,0.03724928366762178,420,71,349,35,36,5,344,0.49295774647887325,0.014326647564469915,0.875,0.09523809523809523,0.029885886041099187,347,5,0.01440922190201729,0.03005676556796143,True
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,8111,compact_to_qwen,offline_ranked_diagnostic,0.5,False,,0.29806857160200956,0.5011709601873536,0.5,427,0.5512820512820513,0.03724928366762178,420,71,349,35,36,5,344,0.49295774647887325,0.014326647564469915,0.875,0.09523809523809523,0.029885886041099187,347,5,0.01440922190201729,0.03005676556796143,True
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,8111,rule_compact_to_qwen,cheap_only,,True,,0.38241872205630006,0.0,0.0,427,0.19230769230769232,0.045845272206303724,420,71,349,13,58,14,335,0.18309859154929578,0.04011461318051576,0.48148148148148145,0.06428571428571428,0.06200219374162649,347,14,0.040345821325648415,0.06235543281596552,False
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,8111,rule_compact_to_qwen,full_information,,True,,0.741745718197858,1.0,1.0,427,0.8461538461538461,0.045845272206303724,420,71,349,54,17,8,341,0.7605633802816901,0.022922636103151862,0.8709677419354839,0.14761904761904762,0.04097911629748258,347,8,0.023054755043227664,0.041213101177030344,True
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,8111,rule_compact_to_qwen,selective_deployable,0.1,True,0.1767788456237162,0.25912475110834055,0.10070257611241218,0.09523809523809523,427,0.358974358974359,0.034383954154727794,420,71,349,16,55,13,336,0.22535211267605634,0.03724928366762178,0.5517241379310345,0.06904761904761905,0.05857079629240329,347,13,0.037463976945244955,0.05890459855125166,False
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,8111,rule_compact_to_qwen,offline_ranked_diagnostic,0.1,False,,0.25912475110834055,0.10070257611241218,0.1,427,0.358974358974359,0.034383954154727794,420,71,349,16,55,11,338,0.22535211267605634,0.03151862464183381,0.5925925925925926,0.06428571428571428,0.05163164376229004,347,11,0.03170028818443804,0.05192610743152733,False
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,8111,rule_compact_to_qwen,selective_deployable,0.25,True,0.32087262462020516,0.17033008613031336,0.2505854800936768,0.2357142857142857,427,0.5128205128205128,0.04871060171919771,420,71,349,25,46,8,341,0.352112676056338,0.022922636103151862,0.7575757575757576,0.07857142857142857,0.04097911629748258,347,8,0.023054755043227664,0.041213101177030344,True
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,8111,rule_compact_to_qwen,offline_ranked_diagnostic,0.25,False,,0.17033008613031336,0.2505854800936768,0.25,427,0.5128205128205128,0.04871060171919771,420,71,349,25,46,5,344,0.352112676056338,0.014326647564469915,0.8333333333333334,0.07142857142857142,0.029885886041099187,347,5,0.01440922190201729,0.03005676556796143,True
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,8111,rule_compact_to_qwen,selective_deployable,0.5,True,0.3974547470064976,0.28622173523380595,0.5011709601873536,0.46904761904761905,427,0.6410256410256411,0.045845272206303724,420,71,349,36,35,7,342,0.5070422535211268,0.02005730659025788,0.8372093023255814,0.10238095238095238,0.037342299667343266,347,7,0.020172910662824207,0.03755561071467799,True
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,8111,rule_compact_to_qwen,offline_ranked_diagnostic,0.5,False,,0.28622173523380595,0.5011709601873536,0.5,427,0.6410256410256411,0.045845272206303724,420,71,349,39,32,7,342,0.5492957746478874,0.02005730659025788,0.8478260869565217,0.10952380952380952,0.037342299667343266,347,7,0.020172910662824207,0.03755561071467799,True
original,y_original,dependency_primary,primary_dependency_group,1729,rule_to_compact,cheap_only,,True,,0.4200792867787566,0.0,0.0,421,0.15492957746478872,0.037142857142857144,420,70,350,12,58,12,338,0.17142857142857143,0.03428571428571429,0.5,0.05714285714285714,0.05495911240207358,347,12,0.0345821325648415,0.0554291043677078,False
original,y_original,dependency_primary,primary_dependency_group,1729,rule_to_compact,full_information,,True,,0.41706068171119975,1.0,1.0,421,0.16901408450704225,0.037142857142857144,420,70,350,13,57,12,338,0.18571428571428572,0.03428571428571429,0.52,0.05952380952380952,0.05495911240207358,347,12,0.0345821325648415,0.0554291043677078,False
original,y_original,dependency_primary,primary_dependency_group,1729,rule_to_compact,selective_deployable,0.1,True,0.16033541497171988,0.41706068171119975,0.10451306413301663,0.09761904761904762,421,0.16901408450704225,0.037142857142857144,420,70,350,12,58,12,338,0.17142857142857143,0.03428571428571429,0.5,0.05714285714285714,0.05495911240207358,347,12,0.0345821325648415,0.0554291043677078,False
original,y_original,dependency_primary,primary_dependency_group,1729,rule_to_compact,offline_ranked_diagnostic,0.1,False,,0.41706068171119975,0.1021377672209026,0.1,421,0.16901408450704225,0.037142857142857144,420,70,350,12,58,12,338,0.17142857142857143,0.03428571428571429,0.5,0.05714285714285714,0.05495911240207358,347,12,0.0345821325648415,0.0554291043677078,False
original,y_original,dependency_primary,primary_dependency_group,1729,rule_to_compact,selective_deployable,0.25,True,0.3020193021621608,0.41706068171119975,0.25653206650831356,0.25952380952380955,421,0.16901408450704225,0.037142857142857144,420,70,350,13,57,12,338,0.18571428571428572,0.03428571428571429,0.52,0.05952380952380952,0.05495911240207358,347,12,0.0345821325648415,0.0554291043677078,False
original,y_original,dependency_primary,primary_dependency_group,1729,rule_to_compact,offline_ranked_diagnostic,0.25,False,,0.41706068171119975,0.2517814726840855,0.25,421,0.16901408450704225,0.037142857142857144,420,70,350,13,57,12,338,0.18571428571428572,0.03428571428571429,0.52,0.05952380952380952,0.05495911240207358,347,12,0.0345821325648415,0.0554291043677078,False
original,y_original,dependency_primary,primary_dependency_group,1729,rule_to_compact,selective_deployable,0.5,True,0.3853106414691997,0.41706068171119975,1.0,1.0,421,0.16901408450704225,0.037142857142857144,420,70,350,13,57,12,338,0.18571428571428572,0.03428571428571429,0.52,0.05952380952380952,0.05495911240207358,347,12,0.0345821325648415,0.0554291043677078,False
original,y_original,dependency_primary,primary_dependency_group,1729,rule_to_compact,offline_ranked_diagnostic,0.5,False,,0.41706068171119975,0.501187648456057,0.5,421,0.16901408450704225,0.037142857142857144,420,70,350,13,57,12,338,0.18571428571428572,0.03428571428571429,0.52,0.05952380952380952,0.05495911240207358,347,12,0.0345821325648415,0.0554291043677078,False
original,y_original,dependency_primary,primary_dependency_group,1729,compact_to_qwen,cheap_only,,True,,0.17379732963134473,0.0,0.0,421,0.19718309859154928,0.045714285714285714,420,70,350,5,65,16,334,0.07142857142857142,0.045714285714285714,0.23809523809523808,0.05,0.06860631795531791,347,16,0.04610951008645533,0.06919223556730196,False
original,y_original,dependency_primary,primary_dependency_group,1729,compact_to_qwen,full_information,,True,,0.264104037572934,1.0,1.0,421,0.8450704225352113,0.04857142857142857,420,70,350,54,16,14,336,0.7714285714285715,0.04,0.7941176470588235,0.1619047619047619,0.06182707053685576,347,14,0.040345821325648415,0.06235543281596552,False
original,y_original,dependency_primary,primary_dependency_group,1729,compact_to_qwen,selective_deployable,0.1,True,0.32749444897604174,0.17205679096993406,0.1021377672209026,0.09523809523809523,421,0.38028169014084506,0.037142857142857144,420,70,350,18,52,21,329,0.2571428571428571,0.06,0.46153846153846156,0.09285714285714286,0.0852545937243758,347,21,0.06051873198847262,0.08598160936447057,False
original,y_original,dependency_primary,primary_dependency_group,1729,compact_to_qwen,offline_ranked_diagnostic,0.1,False,,0.17205679096993406,0.1021377672209026,0.1,421,0.38028169014084506,0.037142857142857144,420,70,350,18,52,20,330,0.2571428571428571,0.05714285714285714,0.47368421052631576,0.09047619047619047,0.08195420981145023,347,20,0.05763688760806916,0.08265328077456838,False
original,y_original,dependency_primary,primary_dependency_group,1729,compact_to_qwen,selective_deployable,0.25,True,0.3282743859769409,0.1716980867528846,0.2517814726840855,0.24523809523809523,421,0.49295774647887325,0.045714285714285714,420,70,350,28,42,16,334,0.4,0.045714285714285714,0.6363636363636364,0.10476190476190476,0.06860631795531791,347,16,0.04610951008645533,0.06919223556730196,False
original,y_original,dependency_primary,primary_dependency_group,1729,compact_to_qwen,offline_ranked_diagnostic,0.25,False,,0.1716980867528846,0.2517814726840855,0.25,421,0.49295774647887325,0.045714285714285714,420,70,350,28,42,14,336,0.4,0.04,0.6666666666666666,0.1,0.06182707053685576,347,14,0.040345821325648415,0.06235543281596552,False
original,y_original,dependency_primary,primary_dependency_group,1729,compact_to_qwen,selective_deployable,0.5,True,0.3285414404681359,0.17145476740455184,0.501187648456057,0.5095238095238095,421,0.7323943661971831,0.04857142857142857,420,70,350,44,26,17,333,0.6285714285714286,0.04857142857142857,0.7213114754098361,0.14523809523809525,0.07196748295319146,347,17,0.04899135446685879,0.0725819148103667,False
original,y_original,dependency_primary,primary_dependency_group,1729,compact_to_qwen,offline_ranked_diagnostic,0.5,False,,0.17145476740455184,0.501187648456057,0.5,421,0.7323943661971831,0.04857142857142857,420,70,350,45,25,20,330,0.6428571428571429,0.05714285714285714,0.6923076923076923,0.15476190476190477,0.08195420981145023,347,20,0.05763688760806916,0.08265328077456838,False
original,y_original,dependency_primary,primary_dependency_group,1729,rule_compact_to_qwen,cheap_only,,True,,0.41706068171119975,0.0,0.0,421,0.16901408450704225,0.037142857142857144,420,70,350,13,57,12,338,0.18571428571428572,0.03428571428571429,0.52,0.05952380952380952,0.05495911240207358,347,12,0.0345821325648415,0.0554291043677078,False
original,y_original,dependency_primary,primary_dependency_group,1729,rule_compact_to_qwen,full_information,,True,,0.23096310414992366,1.0,1.0,421,0.8591549295774648,0.04857142857142857,420,70,350,56,14,11,339,0.8,0.03142857142857143,0.835820895522388,0.1595238095238095,0.05148566063073697,347,11,0.03170028818443804,0.05192610743152733,False
original,y_original,dependency_primary,primary_dependency_group,1729,rule_compact_to_qwen,selective_deployable,0.1,True,0.16260595011847662,0.32018157319285473,0.1021377672209026,0.1,421,0.23943661971830985,0.04,420,70,350,14,56,5,345,0.2,0.014285714285714285,0.7368421052631579,0.04523809523809524,0.029801172795020155,347,5,0.01440922190201729,0.03005676556796143,True
original,y_original,dependency_primary,primary_dependency_group,1729,rule_compact_to_qwen,offline_ranked_diagnostic,0.1,False,,0.32018157319285473,0.1021377672209026,0.1,421,0.23943661971830985,0.04,420,70,350,14,56,5,345,0.2,0.014285714285714285,0.7368421052631579,0.04523809523809524,0.029801172795020155,347,5,0.01440922190201729,0.03005676556796143,True
original,y_original,dependency_primary,primary_dependency_group,1729,rule_compact_to_qwen,selective_deployable,0.25,True,0.2918239150197204,0.19244529276667935,0.2517814726840855,0.2571428571428571,421,0.49295774647887325,0.037142857142857144,420,70,350,27,43,13,337,0.38571428571428573,0.037142857142857144,0.675,0.09523809523809523,0.05840530965337634,347,13,0.037463976945244955,0.05890459855125166,False
original,y_original,dependency_primary,primary_dependency_group,1729,rule_compact_to_qwen,offline_ranked_diagnostic,0.25,False,,0.19244529276667935,0.2517814726840855,0.25,421,0.49295774647887325,0.037142857142857144,420,70,350,27,43,16,334,0.38571428571428573,0.045714285714285714,0.627906976744186,0.10238095238095238,0.06860631795531791,347,16,0.04610951008645533,0.06919223556730196,False
original,y_original,dependency_primary,primary_dependency_group,1729,rule_compact_to_qwen,selective_deployable,0.5,True,0.3870768310164192,0.23096310414992366,0.501187648456057,0.5119047619047619,421,0.7605633802816901,0.02857142857142857,420,70,350,36,34,10,340,0.5142857142857142,0.02857142857142857,0.782608695652174,0.10952380952380952,0.04798152558085103,347,10,0.02881844380403458,0.048392148986166235,True
original,y_original,dependency_primary,primary_dependency_group,1729,rule_compact_to_qwen,offline_ranked_diagnostic,0.5,False,,0.23096310414992366,0.501187648456057,0.5,421,0.7605633802816901,0.02857142857142857,420,70,350,34,36,10,340,0.4857142857142857,0.02857142857142857,0.7727272727272727,0.10476190476190476,0.04798152558085103,347,10,0.02881844380403458,0.048392148986166235,True
original,y_original,dependency_primary,primary_dependency_group,2718,rule_to_compact,cheap_only,,True,,0.3539706002868248,0.0,0.0,421,0.23943661971830985,0.045714285714285714,421,71,350,11,60,19,331,0.15492957746478872,0.054285714285714284,0.36666666666666664,0.07125890736342043,0.07864023863726283,347,19,0.05475504322766571,0.07931123669358123,False
original,y_original,dependency_primary,primary_dependency_group,2718,rule_to_compact,full_information,,True,,0.348911813188008,1.0,1.0,421,0.23943661971830985,0.045714285714285714,421,71,350,12,59,21,329,0.16901408450704225,0.06,0.36363636363636365,0.07838479809976247,0.0852545937243758,347,21,0.06051873198847262,0.08598160936447057,False
original,y_original,dependency_primary,primary_dependency_group,2718,rule_to_compact,selective_deployable,0.1,True,0.18658185208320444,0.348911813188008,0.10451306413301663,0.09026128266033254,421,0.23943661971830985,0.045714285714285714,421,71,350,11,60,19,331,0.15492957746478872,0.054285714285714284,0.36666666666666664,0.07125890736342043,0.07864023863726283,347,19,0.05475504322766571,0.07931123669358123,False
original,y_original,dependency_primary,primary_dependency_group,2718,rule_to_compact,offline_ranked_diagnostic,0.1,False,,0.348911813188008,0.1021377672209026,0.1021377672209026,421,0.23943661971830985,0.045714285714285714,421,71,350,11,60,19,331,0.15492957746478872,0.054285714285714284,0.36666666666666664,0.07125890736342043,0.07864023863726283,347,19,0.05475504322766571,0.07931123669358123,False
original,y_original,dependency_primary,primary_dependency_group,2718,rule_to_compact,selective_deployable,0.25,True,0.31481391750896837,0.348911813188008,0.26128266033254155,0.27315914489311166,421,0.23943661971830985,0.045714285714285714,421,71,350,12,59,20,330,0.16901408450704225,0.05714285714285714,0.375,0.07600950118764846,0.08195420981145023,347,20,0.05763688760806916,0.08265328077456838,False
original,y_original,dependency_primary,primary_dependency_group,2718,rule_to_compact,offline_ranked_diagnostic,0.25,False,,0.348911813188008,0.2517814726840855,0.2517814726840855,421,0.23943661971830985,0.045714285714285714,421,71,350,12,59,20,330,0.16901408450704225,0.05714285714285714,0.375,0.07600950118764846,0.08195420981145023,347,20,0.05763688760806916,0.08265328077456838,False
original,y_original,dependency_primary,primary_dependency_group,2718,rule_to_compact,selective_deployable,0.5,True,0.37961612041981313,0.348911813188008,1.0,1.0,421,0.23943661971830985,0.045714285714285714,421,71,350,12,59,21,329,0.16901408450704225,0.06,0.36363636363636365,0.07838479809976247,0.0852545937243758,347,21,0.06051873198847262,0.08598160936447057,False
original,y_original,dependency_primary,primary_dependency_group,2718,rule_to_compact,offline_ranked_diagnostic,0.5,False,,0.348911813188008,0.501187648456057,0.501187648456057,421,0.23943661971830985,0.045714285714285714,421,71,350,12,59,21,329,0.16901408450704225,0.06,0.36363636363636365,0.07838479809976247,0.0852545937243758,347,21,0.06051873198847262,0.08598160936447057,False
original,y_original,dependency_primary,primary_dependency_group,2718,compact_to_qwen,cheap_only,,True,,0.17011900611931563,0.0,0.0,421,0.08450704225352113,0.045714285714285714,421,71,350,14,57,16,334,0.19718309859154928,0.045714285714285714,0.4666666666666667,0.07125890736342043,0.06860631795531791,347,16,0.04610951008645533,0.06919223556730196,False
original,y_original,dependency_primary,primary_dependency_group,2718,compact_to_qwen,full_information,,True,,0.2653979133733014,1.0,1.0,421,0.8732394366197183,0.04857142857142857,421,71,350,60,11,23,327,0.8450704225352113,0.06571428571428571,0.7228915662650602,0.19714964370546317,0.09181798392518654,347,23,0.06628242074927954,0.09260053407755514,False
original,y_original,dependency_primary,primary_dependency_group,2718,compact_to_qwen,selective_deployable,0.1,True,0.33075709620774846,0.16880003926615672,0.1021377672209026,0.09738717339667459,421,0.2112676056338028,0.045714285714285714,421,71,350,22,49,17,333,0.30985915492957744,0.04857142857142857,0.5641025641025641,0.09263657957244656,0.07196748295319146,347,17,0.04899135446685879,0.0725819148103667,False
original,y_original,dependency_primary,primary_dependency_group,2718,compact_to_qwen,offline_ranked_diagnostic,0.1,False,,0.16880003926615672,0.1021377672209026,0.1021377672209026,421,0.2112676056338028,0.045714285714285714,421,71,350,22,49,16,334,0.30985915492957744,0.045714285714285714,0.5789473684210527,0.09026128266033254,0.06860631795531791,347,16,0.04610951008645533,0.06919223556730196,False
original,y_original,dependency_primary,primary_dependency_group,2718,compact_to_qwen,selective_deployable,0.25,True,0.3317128779797529,0.16822192039444495,0.2517814726840855,0.24703087885985747,421,0.39436619718309857,0.045714285714285714,421,71,350,35,36,28,322,0.49295774647887325,0.08,0.5555555555555556,0.1496437054631829,0.10803958728085429,347,28,0.08069164265129683,0.10895917901725036,False
original,y_original,dependency_primary,primary_dependency_group,2718,compact_to_qwen,offline_ranked_diagnostic,0.25,False,,0.16822192039444495,0.2517814726840855,0.2517814726840855,421,0.39436619718309857,0.045714285714285714,421,71,350,35,36,27,323,0.49295774647887325,0.07714285714285714,0.5645161290322581,0.14726840855106887,0.10481438991555957,347,27,0.07780979827089338,0.10570675870055461,False
original,y_original,dependency_primary,primary_dependency_group,2718,compact_to_qwen,selective_deployable,0.5,True,0.3320640326779116,0.265414314971004,0.501187648456057,0.5558194774346793,421,0.6901408450704225,0.04285714285714286,421,71,350,48,23,23,327,0.676056338028169,0.06571428571428571,0.676056338028169,0.16864608076009502,0.09181798392518654,347,23,0.06628242074927954,0.09260053407755514,False
original,y_original,dependency_primary,primary_dependency_group,2718,compact_to_qwen,offline_ranked_diagnostic,0.5,False,,0.265414314971004,0.501187648456057,0.501187648456057,421,0.6901408450704225,0.04285714285714286,421,71,350,46,25,23,327,0.647887323943662,0.06571428571428571,0.6666666666666666,0.16389548693586697,0.09181798392518654,347,23,0.06628242074927954,0.09260053407755514,False
original,y_original,dependency_primary,primary_dependency_group,2718,rule_compact_to_qwen,cheap_only,,True,,0.348911813188008,0.0,0.0,421,0.23943661971830985,0.045714285714285714,421,71,350,12,59,21,329,0.16901408450704225,0.06,0.36363636363636365,0.07838479809976247,0.0852545937243758,347,21,0.06051873198847262,0.08598160936447057,False
original,y_original,dependency_primary,primary_dependency_group,2718,rule_compact_to_qwen,full_information,,True,,0.2341432690918176,1.0,1.0,421,0.8732394366197183,0.04857142857142857,421,71,350,61,10,23,327,0.8591549295774648,0.06571428571428571,0.7261904761904762,0.1995249406175772,0.09181798392518654,347,23,0.06628242074927954,0.09260053407755514,False
original,y_original,dependency_primary,primary_dependency_group,2718,rule_compact_to_qwen,selective_deployable,0.1,True,0.18793467582999324,0.25142109224106984,0.1021377672209026,0.09501187648456057,421,0.352112676056338,0.045714285714285714,421,71,350,22,49,18,332,0.30985915492957744,0.05142857142857143,0.55,0.09501187648456057,0.07531170016424905,347,18,0.05187319884726225,0.07595448844757033,False
original,y_original,dependency_primary,primary_dependency_group,2718,rule_compact_to_qwen,offline_ranked_diagnostic,0.1,False,,0.25142109224106984,0.1021377672209026,0.1021377672209026,421,0.352112676056338,0.045714285714285714,421,71,350,21,50,18,332,0.29577464788732394,0.05142857142857143,0.5384615384615384,0.09263657957244656,0.07531170016424905,347,18,0.05187319884726225,0.07595448844757033,False
original,y_original,dependency_primary,primary_dependency_group,2718,rule_compact_to_qwen,selective_deployable,0.25,True,0.31609986540807533,0.16614551916953946,0.2517814726840855,0.2684085510688836,421,0.49295774647887325,0.04857142857142857,421,71,350,35,36,19,331,0.49295774647887325,0.054285714285714284,0.6481481481481481,0.12826603325415678,0.07864023863726283,347,19,0.05475504322766571,0.07931123669358123,False
original,y_original,dependency_primary,primary_dependency_group,2718,rule_compact_to_qwen,offline_ranked_diagnostic,0.25,False,,0.16614551916953946,0.2517814726840855,0.2517814726840855,421,0.49295774647887325,0.04857142857142857,421,71,350,35,36,24,326,0.49295774647887325,0.06857142857142857,0.5932203389830508,0.14014251781472684,0.0950824614712035,347,24,0.069164265129683,0.09589261444550476,False
original,y_original,dependency_primary,primary_dependency_group,2718,rule_compact_to_qwen,selective_deployable,0.5,True,0.3828128708626107,0.11678336610064281,0.501187648456057,0.48693586698337293,421,0.647887323943662,0.045714285714285714,421,71,350,47,24,25,325,0.6619718309859155,0.07142857142857142,0.6527777777777778,0.171021377672209,0.09833631908170365,347,25,0.07204610951008646,0.09917397283798585,False
original,y_original,dependency_primary,primary_dependency_group,2718,rule_compact_to_qwen,offline_ranked_diagnostic,0.5,False,,0.11678336610064281,0.501187648456057,0.501187648456057,421,0.647887323943662,0.045714285714285714,421,71,350,47,24,22,328,0.6619718309859155,0.06285714285714286,0.6811594202898551,0.16389548693586697,0.08854225986086031,347,22,0.06340057636887608,0.08929709961567887,False
original,y_original,dependency_primary,primary_dependency_group,3141,rule_to_compact,cheap_only,,True,,0.3246572676332325,0.0,0.0,421,0.23943661971830985,0.04,421,71,350,13,58,19,331,0.18309859154929578,0.054285714285714284,0.40625,0.07600950118764846,0.07864023863726283,347,19,0.05475504322766571,0.07931123669358123,False
original,y_original,dependency_primary,primary_dependency_group,3141,rule_to_compact,full_information,,True,,0.33651713269252914,1.0,1.0,421,0.23943661971830985,0.04285714285714286,421,71,350,12,59,18,332,0.16901408450704225,0.05142857142857143,0.4,0.07125890736342043,0.07531170016424905,347,18,0.05187319884726225,0.07595448844757033,False
original,y_original,dependency_primary,primary_dependency_group,3141,rule_to_compact,selective_deployable,0.1,True,0.2273970086059956,0.3012381813414551,0.10688836104513064,0.11401425178147269,421,0.2535211267605634,0.04857142857142857,421,71,350,15,56,23,327,0.2112676056338028,0.06571428571428571,0.39473684210526316,0.09026128266033254,0.09181798392518654,347,23,0.06628242074927954,0.09260053407755514,False
original,y_original,dependency_primary,primary_dependency_group,3141,rule_to_compact,offline_ranked_diagnostic,0.1,False,,0.3012381813414551,0.1021377672209026,0.1021377672209026,421,0.2535211267605634,0.045714285714285714,421,71,350,15,56,23,327,0.2112676056338028,0.06571428571428571,0.39473684210526316,0.09026128266033254,0.09181798392518654,347,23,0.06628242074927954,0.09260053407755514,False
original,y_original,dependency_primary,primary_dependency_group,3141,rule_to_compact,selective_deployable,0.25,True,0.30873667744391375,0.3012381813414551,0.25653206650831356,0.2375296912114014,421,0.2535211267605634,0.04857142857142857,421,71,350,16,55,23,327,0.22535211267605634,0.06571428571428571,0.41025641025641024,0.09263657957244656,0.09181798392518654,347,23,0.06628242074927954,0.09260053407755514,False
original,y_original,dependency_primary,primary_dependency_group,3141,rule_to_compact,offline_ranked_diagnostic,0.25,False,,0.3012381813414551,0.2517814726840855,0.2517814726840855,421,0.2535211267605634,0.04857142857142857,421,71,350,16,55,23,327,0.22535211267605634,0.06571428571428571,0.41025641025641024,0.09263657957244656,0.09181798392518654,347,23,0.06628242074927954,0.09260053407755514,False
original,y_original,dependency_primary,primary_dependency_group,3141,rule_to_compact,selective_deployable,0.5,True,0.3757135483820764,0.33651713269252914,1.0,1.0,421,0.23943661971830985,0.04285714285714286,421,71,350,12,59,18,332,0.16901408450704225,0.05142857142857143,0.4,0.07125890736342043,0.07531170016424905,347,18,0.05187319884726225,0.07595448844757033,False
original,y_original,dependency_primary,primary_dependency_group,3141,rule_to_compact,offline_ranked_diagnostic,0.5,False,,0.32122591772860415,0.501187648456057,0.501187648456057,421,0.2676056338028169,0.04285714285714286,421,71,350,15,56,23,327,0.2112676056338028,0.06571428571428571,0.39473684210526316,0.09026128266033254,0.09181798392518654,347,23,0.06628242074927954,0.09260053407755514,False
original,y_original,dependency_primary,primary_dependency_group,3141,compact_to_qwen,cheap_only,,True,,0.17454200066945835,0.0,0.0,421,0.09859154929577464,0.04857142857142857,421,71,350,9,62,18,332,0.1267605633802817,0.05142857142857143,0.3333333333333333,0.06413301662707839,0.07531170016424905,347,18,0.05187319884726225,0.07595448844757033,False
original,y_original,dependency_primary,primary_dependency_group,3141,compact_to_qwen,full_information,,True,,0.8049811885035755,1.0,1.0,421,0.8169014084507042,0.04285714285714286,421,71,350,54,17,12,338,0.7605633802816901,0.03428571428571429,0.8181818181818182,0.15676959619952494,0.05495911240207358,347,12,0.0345821325648415,0.0554291043677078,False
original,y_original,dependency_primary,primary_dependency_group,3141,compact_to_qwen,selective_deployable,0.1,True,0.3282174171467496,0.1713431111377095,0.1021377672209026,0.09738717339667459,421,0.19718309859154928,0.022857142857142857,421,71,350,15,56,9,341,0.2112676056338028,0.025714285714285714,0.625,0.057007125890736345,0.0444424640102825,347,9,0.025936599423631124,0.044822948705678975,True
original,y_original,dependency_primary,primary_dependency_group,3141,compact_to_qwen,offline_ranked_diagnostic,0.1,False,,0.1713431111377095,0.1021377672209026,0.1021377672209026,421,0.19718309859154928,0.022857142857142857,421,71,350,15,56,8,342,0.2112676056338028,0.022857142857142857,0.6521739130434783,0.05463182897862233,0.04086311728548263,347,8,0.023054755043227664,0.041213101177030344,True
original,y_original,dependency_primary,primary_dependency_group,3141,compact_to_qwen,selective_deployable,0.25,True,0.3296778507044991,0.8053056154239157,0.2517814726840855,0.2375296912114014,421,0.30985915492957744,0.025714285714285714,421,71,350,25,46,5,345,0.352112676056338,0.014285714285714285,0.8333333333333334,0.07125890736342043,0.029801172795020155,347,5,0.01440922190201729,0.03005676556796143,True
original,y_original,dependency_primary,primary_dependency_group,3141,compact_to_qwen,offline_ranked_diagnostic,0.25,False,,0.8053056154239157,0.2517814726840855,0.2517814726840855,421,0.30985915492957744,0.025714285714285714,421,71,350,25,46,5,345,0.352112676056338,0.014285714285714285,0.8333333333333334,0.07125890736342043,0.029801172795020155,347,5,0.01440922190201729,0.03005676556796143,True
original,y_original,dependency_primary,primary_dependency_group,3141,compact_to_qwen,selective_deployable,0.5,True,0.3301369710321273,0.805128244575364,0.501187648456057,0.46318289786223277,421,0.5633802816901409,0.03428571428571429,421,71,350,41,30,9,341,0.5774647887323944,0.025714285714285714,0.82,0.1187648456057007,0.0444424640102825,347,9,0.025936599423631124,0.044822948705678975,True
